PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4
Player 158,21182,Catch and Shoot,Right,0,maxKneeFlexionAvgPreHitch,-70.58,-59.377,11.203,hipTotalROMAvg,-41.661,-26.531,15.13,,,,,,,,
Player 158,21195,Catch and Shoot,Right,0,MaxStanceGapPostHitch,0.619,0.545,-0.075,ShoulderAlignmentPreHitch,177.5,168.549,-8.951,,,,,,,,
Player 158,21221,Off the Dribble,Right,1,maxAnklePlantarflexionAvgHitch,-29.441,-19.707,9.734,HipAlignmentRelease,-171.997,-161.035,10.962,,,,,,,,
Player 158,21236,Catch and Shoot,Right,1,Max.Ball.Released..Away.from.body.,0.665,0.529,-0.136,TorsoVeloPostHitch,2.289,1.804,-0.485,,,,,,,,
Player 158,21237,Catch and Shoot,Right,0,timeToMaxAnklePlantarflexionNonDominantPreHitch,0.034,0.111,0.077,maxHipExtensionAvgPostHitch,11.584,6.307,-5.277,,,,,,,,
Player 158,21245,Off the Dribble,Right,0,MaxStanceGapHitch,0.669,0.538,-0.131,,,,,,,,,,,,
Player 158,21257,Catch and Shoot,Right,0,maxAnklePlantarflexionDominantHitch,17.706,8.013,-9.693,,,,,,,,,,,,
Player 158,21269,Off the Dribble,Right,0,FeetAlignmentPostHitch,-175.845,-177.468,-1.623,maxHipExtensionAvgPreHitch,49.031,37.996,-11.035,,,,,,,,
Player 158,21271,Catch and Shoot,Right,0,ShoulderAlignmentPreHitch,-173.949,-174.227,-0.278,maxAnklePlantarflexionDominantPostHitch,-27.908,-26.366,1.542,,,,,,,,
Player 158,21280,Off the Dribble,Right,0,maxTorsoFlexionPostHitch,2.034,-2.647,-4.681,Max.Ball.Released..Away.from.body.,0.603,0.585,-0.018,,,,,,,,
Player 158,21284,Off the Dribble,Right,0,MaxStanceGapPostHitch,0.621,0.592,-0.028,,,,,,,,,,,,
Player 158,21306,Off the Dribble,Right,0,maxTorsoFlexionHitch,-2.299,-9.891,-7.592,MaxStanceGapPreHitch,0.691,0.579,-0.112,,,,,,,,
Player 158,21312,Off the Dribble,Right,0,MaxStanceGapPostHitch,0.608,0.557,-0.05,,,,,,,,,,,,
Player 158,21357,Catch and Shoot,Right,0,MaxStanceGapHitch,0.597,0.513,-0.084,maxHipExtensionNonDominantPostHitch,10.535,5.453,-5.082,,,,,,,,
Player 158,21359,Catch and Shoot,Right,1,MaxStanceGapHitch,0.647,0.553,-0.093,MaxStanceGapRelease,0.53,0.465,-0.065,,,,,,,,
Player 158,21366,Catch and Shoot,Right,0,maxHipFlexionDominantPreHitch,66.658,62.024,-4.634,maxElbowExtensionAvgPostHitch,14.557,23.597,9.04,,,,,,,,
Player 158,21381,Catch and Shoot,Right,0,maxTorsoFlexionPostHitch,1.675,-2.704,-4.38,,,,,,,,,,,,
Player 158,21392,Catch and Shoot,Right,0,MaxStanceGapHitch,0.627,0.515,-0.112,,,,,,,,,,,,
Player 158,21406,Off the Dribble,Right,0,Max.Ball.Released..Away.from.body.,0.607,0.589,-0.018,maxHipFlexionAvgPreHitch,28.684,29.54,0.856,,,,,,,,
Player 158,21442,Catch and Shoot,Right,0,maxShoulderExtensionDominantPreHitch,-24.371,-14.544,9.826,maxKneeFlexionAvgPostHitch,-51.2,-40.619,10.581,,,,,,,,
Player 158,21455,Off the Dribble,Right,0,ankleTotalROMAvg,-40.444,-47.407,-6.963,MaxStanceGapPostHitch,0.688,0.565,-0.124,MaxStanceGapRelease,0.564,0.47,-0.094,,,,
Player 158,21470,Off the Dribble,Right,1,MaxStanceGapHitch,0.64,0.587,-0.053,,,,,,,,,,,,
Player 158,21478,Off the Dribble,Right,0,MaxStanceGapRelease,0.545,0.46,-0.084,Max.Ball.Released..Away.from.body.,0.642,0.563,-0.08,,,,,,,,
Player 158,21480,Off the Dribble,Right,0,maxKneeFlexionAvgPreHitch,-78.374,-64.93,13.444,maxShoulderExtensionDominantPreHitch,-2.452,11.513,13.965,ShoulderAlignmentPostHitch,-136.658,-124.133,12.525,,,,
Player 158,21485,Off the Dribble,Right,0,MaxStanceGapPostHitch,0.61,0.6,-0.011,maxKneeFlexionAvgPreHitch,-79.933,-69.404,10.529,maxKneeExtensionAvgPreHitch,-79.933,-68.058,11.875,,,,
Player 158,21487,Off the Dribble,Right,1,Max.Ball.Released..Away.from.body.,0.694,0.541,-0.154,maxKneeFlexionAvgPreHitch,-76.754,-80.16,-3.406,,,,,,,,
Player 158,21505,Off the Dribble,Right,0,MaxStanceGapPostHitch,0.614,0.55,-0.064,BallVeloStart,-0.887,-0.4,0.487,,,,,,,,
Player 158,21529,Catch and Shoot,Right,0,MaxStanceGapPostHitch,0.613,0.543,-0.069,,,,,,,,,,,,
Player 158,21531,Off the Dribble,Right,0,MaxStanceGapPostHitch,0.611,0.584,-0.027,MaxStanceGapRelease,0.53,0.516,-0.014,,,,,,,,
Player 158,21555,Off the Dribble,Right,0,MaxStanceGapPostHitch,0.61,0.578,-0.033,,,,,,,,,,,,
Player 158,21568,Off the Dribble,Right,0,FeetAlignmentPreHitch,-171.215,-164.692,6.523,maxHipExtensionAvgPreHitch,53.608,57.915,4.307,,,,,,,,
Player 158,21579,Off the Dribble,Right,0,maxShoulderFlexionAvgHitch,115.847,109.166,-6.68,BallVeloPreHitch,4.33,4.45,0.12,timeToMaxAnkleDorsiflexionDominantPreHitch,0.058,0.186,0.128,,,,
Player 158,21580,Off the Dribble,Right,1,Max.Ball.Released..Away.from.body.,0.671,0.546,-0.126,,,,,,,,,,,,
Player 158,21620,Off the Dribble,Right,0,maxTorsoFlexionHitch,-0.717,-3.372,-2.655,BallVeloStart,-0.761,-0.3,0.461,,,,,,,,
Player 158,21630,Catch and Shoot,Right,0,timeToMaxElbowFlexionNonDominantPreHitch,0.083,0.1,0.017,maxTorsoFlexionPostHitch,1.401,-3.349,-4.75,maxAnklePlantarflexionNonDominantPostHitch,4.118,-9.234,-13.352,,,,
Player 158,21635,Catch and Shoot,Right,0,maxElbowFlexionDominantPostHitch,109.112,111.61,2.498,timeToMaxAnkleDorsiflexionDominantPreHitch,0.075,0.123,0.048,,,,,,,,
Player 158,21649,Off the Dribble,Right,0,maxTorsoFlexionPostHitch,1.02,0.669,-0.351,maxHipExtensionAvgPreHitch,49.469,59.623,10.155,BallVeloPreHitch,3.848,4.369,0.521,ElbowTotalROMNonDominant,-96.583,-80.364,16.219
Player 158,21651,Catch and Shoot,Right,0,maxHipExtensionNonDominantPostHitch,2.043,10.686,8.643,maxTorsoExtensionHitch,-3.463,2.277,5.74,maxKneeFlexionAvgPostHitch,-54.31,-48.412,5.897,,,,
Player 158,21653,Off the Dribble,Right,0,TorsoVeloHitch,-0.461,-0.223,0.238,timeToMaxTorsoFlexionPreHitch,0.008,0.2,0.192,,,,,,,,
Player 158,21655,Off the Dribble,Right,0,maxAnkleDorsiflexionNonDominantHitch,14.655,19.647,4.992,maxHipFlexionNonDominantHitch,46.338,53.283,6.945,,,,,,,,
Player 158,21664,Catch and Shoot,Right,0,Max.Ball.Released..Away.from.body.,0.759,0.575,-0.185,maxShoulderFlexionDominantHitch,111.157,100.218,-10.939,maxTorsoExtensionHitch,-1.113,0.885,1.998,,,,
Player 158,21666,Catch and Shoot,Right,0,maxKneeExtensionDominantPostHitch,-24.394,-18.769,5.625,KneeTotalROMAvg,43.703,53.369,9.666,maxKneeExtensionNonDominantPostHitch,-24.146,-16.456,7.689,,,,
Player 158,21682,Catch and Shoot,Right,0,Max.Ball.Released..Away.from.body.,0.685,0.675,-0.01,maxHipExtensionNonDominantPostHitch,6.292,11.012,4.72,timeToMaxAnklePlantarflexionNonDominantPostHitch,0.466,0.8,0.334,,,,
Player 158,21700,Catch and Shoot,Right,0,HipAlignmentRelease,-164.295,-150.922,13.373,maxHipFlexionDominantPreHitch,65.574,66.526,0.952,maxKneeFlexionAvgPreHitch,-83.283,-69.04,14.243,,,,
Player 158,21717,Off the Dribble,Right,0,TorsoVeloPostHitch,0.684,0.847,0.163,maxAnkleDorsiflexionNonDominantHitch,14.971,18.87,3.899,,,,,,,,
Player 158,21746,Off the Dribble,Right,1,MaxStanceGapPostHitch,0.612,0.542,-0.07,MaxStanceGapHitch,0.604,0.539,-0.065,,,,,,,,
Player 158,21763,Catch and Shoot,Right,0,BallVeloRelease,7.029,5.897,-1.131,maxTorsoExtensionHitch,-1.416,1.54,2.956,,,,,,,,
Player 158,21764,Catch and Shoot,Right,0,BallVeloRelease,6.529,5.95,-0.579,maxHipFlexionNonDominantPostHitch,34.417,32.221,-2.197,BallVeloPreHitch,4.14,4.425,0.285,,,,
Player 158,21768,Off the Dribble,Right,0,maxKneeExtensionAvgPostHitch,-27.328,-19.125,8.203,maxElbowExtensionNonDominantPostHitch,20.439,28.619,8.179,,,,,,,,
Player 158,21770,Off the Dribble,Right,0,TorsoTotalROMAvg,7.847,14.54,6.694,,,,,,,,,,,,
Player 158,21773,Off the Dribble,Right,1,maxAnkleDorsiflexionNonDominantHitch,15.629,19.222,3.593,maxKneeExtensionDominantPostHitch,-24.021,-19.613,4.408,,,,,,,,
Player 158,21786,Off the Dribble,Right,1,hipTotalROMDominant,-50.086,-36.8,13.286,maxAnkleDorsiflexionNonDominantHitch,16.827,19.661,2.834,,,,,,,,
Player 158,21789,Catch and Shoot,Right,0,MaxStanceGapPostHitch,0.656,0.55,-0.106,MaxStanceGapHitch,0.657,0.552,-0.105,MaxStanceGapRelease,0.557,0.473,-0.084,,,,
Player 158,21791,Catch and Shoot,Right,0,maxHipExtensionNonDominantPostHitch,8.693,11.654,2.961,MaxStanceGapHitch,0.595,0.587,-0.008,,,,,,,,
Player 158,21813,Catch and Shoot,Right,0,MaxStanceGapHitch,0.586,0.533,-0.053,MaxStanceGapRelease,0.517,0.471,-0.047,,,,,,,,
Player 158,21843,Catch and Shoot,Right,0,maxHipExtensionNonDominantPostHitch,8.756,13.379,4.623,maxTorsoExtensionHitch,-1.111,3.03,4.14,TorsoVeloHitch,-0.325,0.015,0.339,,,,
Player 158,21846,Off the Dribble,Right,0,timeToMaxShoulderExtensionDominantPostHitch,0.175,0.355,0.18,timeToMaxKneeExtensionDominantPreHitch,0.0,0.099,0.099,,,,,,,,
Player 158,21855,Catch and Shoot,Right,0,maxHipFlexionDominantPreHitch,69.714,59.463,-10.251,MaxStanceGapRelease,0.556,0.491,-0.065,MaxStanceGapPostHitch,0.613,0.546,-0.068,maxShoulderExtensionDominantPreHitch,-0.166,5.535,5.701
Player 158,21856,Catch and Shoot,Right,0,maxHipExtensionNonDominantPostHitch,10.963,6.395,-4.568,,,,,,,,,,,,
Player 158,21860,Catch and Shoot,Right,1,MaxStanceGapRelease,0.564,0.492,-0.072,,,,,,,,,,,,
Player 158,21861,Off the Dribble,Right,0,MaxStanceGapHitch,0.606,0.51,-0.096,Max.Ball.Released..Away.from.body.,0.702,0.555,-0.146,maxAnklePlantarflexionDominantHitch,16.895,6.613,-10.282,,,,
Player 158,21864,Catch and Shoot,Right,0,MaxStanceGapHitch,0.597,0.481,-0.115,Max.Ball.Released..Away.from.body.,0.703,0.521,-0.183,maxTorsoFlexionPostHitch,1.267,-4.095,-5.361,,,,
Player 158,21875,Catch and Shoot,Right,0,TorsoTotalROMAvg,9.775,16.009,6.235,hipTotalROMNonDominant,-12.447,-19.933,-7.486,,,,,,,,
Player 158,21887,Catch and Shoot,Right,0,FeetAlignmentRelease,-9.104,-15.815,-6.71,,,,,,,,,,,,
Player 158,21899,Off the Dribble,Right,0,timeToMaxAnkleDorsiflexionDominantHitch,0.025,0.4,0.375,MaxStanceGapPostHitch,0.623,0.595,-0.028,,,,,,,,
Player 158,21923,Off the Dribble,Right,0,HipAlignmentRelease,-177.119,-163.208,13.911,KneeFlexionAtT0Avg,-32.407,-21.078,11.329,,,,,,,,
Player 158,21924,Off the Dribble,Right,0,MaxStanceGapRelease,0.608,0.497,-0.112,,,,,,,,,,,,
Player 158,21941,Catch and Shoot,Right,0,MaxStanceGapPostHitch,0.616,0.585,-0.031,Max.Ball.Released..Away.from.body.,0.685,0.679,-0.006,,,,,,,,
Player 158,21947,Off the Dribble,Right,0,MaxStanceGapPostHitch,0.631,0.547,-0.084,MaxStanceGapHitch,0.644,0.556,-0.089,,,,,,,,
Player 158,21949,Catch and Shoot,Right,1,maxHipFlexionDominantPreHitch,67.755,59.533,-8.222,MaxStanceGapHitch,0.623,0.565,-0.058,,,,,,,,
Player 158,21951,Catch and Shoot,Right,1,Max.Ball.Released..Away.from.body.,0.691,0.649,-0.042,MaxStanceGapPostHitch,0.602,0.563,-0.039,,,,,,,,
Player 158,21952,Catch and Shoot,Right,0,maxHipExtensionNonDominantPostHitch,8.757,14.015,5.257,TorsoVeloHitch,-0.646,-0.219,0.427,,,,,,,,
Player 158,21954,Catch and Shoot,Right,0,maxHipExtensionNonDominantPostHitch,11.056,7.394,-3.662,maxElbowFlexionNonDominantHitch,103.36,102.357,-1.003,,,,,,,,
Player 158,21958,Catch and Shoot,Right,0,MaxStanceGapRelease,0.541,0.452,-0.089,Max.Ball.Released..Away.from.body.,0.689,0.551,-0.138,MaxStanceGapHitch,0.664,0.547,-0.117,maxShoulderExtensionAvgPreHitch,23.548,12.733,-10.815
Player 158,21963,Catch and Shoot,Right,0,Max.Ball.Released..Away.from.body.,0.868,0.545,-0.323,TorsoVeloRelease,1.5,1.119,-0.381,,,,,,,,
Player 158,21972,Off the Dribble,Right,0,maxHipExtensionNonDominantPostHitch,8.643,10.902,2.258,,,,,,,,,,,,
Player 158,21987,Catch and Shoot,Right,0,ElbowTotalROMDominant,-90.987,-105.802,-14.815,maxHipExtensionNonDominantPostHitch,10.884,6.252,-4.632,ElbowFlexionAtT0Dominant,106.053,94.331,-11.722,FeetAlignmentRelease,-3.072,-9.93,-6.858
Player 158,21991,Catch and Shoot,Right,0,MaxStanceGapPostHitch,0.641,0.581,-0.06,maxAnklePlantarflexionAvgPreHitch,19.428,14.896,-4.532,,,,,,,,
Player 158,21992,Catch and Shoot,Right,0,MaxStanceGapPostHitch,0.666,0.597,-0.069,MaxStanceGapRelease,0.593,0.532,-0.061,,,,,,,,
Player 158,21999,Catch and Shoot,Right,0,MaxStanceGapPostHitch,0.632,0.572,-0.06,MaxStanceGapHitch,0.636,0.576,-0.06,maxKneeFlexionNonDominantHitch,-80.774,-76.23,4.544,,,,
Player 158,22002,Catch and Shoot,Right,1,BallVeloPreHitch,4.135,4.724,0.588,,,,,,,,,,,,
Player 158,22008,Catch and Shoot,Right,0,Max.Ball.Released..Away.from.body.,0.685,0.574,-0.111,,,,,,,,,,,,
Player 158,22018,Catch and Shoot,Right,1,HipFlexionAtT0Avg,41.961,54.836,12.874,timeToMaxTorsoFlexionPreHitch,0.0,0.3,0.3,,,,,,,,
Player 158,22031,Off the Dribble,Right,1,MaxStanceGapPostHitch,0.618,0.535,-0.083,MaxStanceGapHitch,0.647,0.552,-0.094,,,,,,,,
Player 158,22049,Off the Dribble,Right,0,MaxStanceGapPostHitch,0.613,0.555,-0.058,MaxStanceGapHitch,0.607,0.554,-0.053,maxHipExtensionNonDominantPostHitch,11.207,8.497,-2.71,maxElbowFlexionAvgHitch,113.686,108.82,-4.866
Player 158,22051,Off the Dribble,Right,0,MaxStanceGapPostHitch,0.615,0.557,-0.059,MaxStanceGapHitch,0.628,0.564,-0.064,,,,,,,,
Player 158,22081,Off the Dribble,Right,0,MaxStanceGapPostHitch,0.613,0.567,-0.045,,,,,,,,,,,,
Player 158,22108,Off the Dribble,Right,1,maxShoulderFlexionDominantHitch,32.867,43.852,10.985,HipAlignmentPostHitch,-171.098,-159.296,11.801,HipAlignmentRelease,-164.642,-153.657,10.985,maxAnklePlantarflexionAvgHitch,-29.326,-18.34,10.985
Player 158,22110,Off the Dribble,Right,1,maxAnkleDorsiflexionDominantPostHitch,-21.018,-9.98,11.038,,,,,,,,,,,,
Player 158,22121,Off the Dribble,Right,0,TorsoTotalROMAvg,5.55,15.415,9.865,maxTorsoFlexionHitch,0.508,-3.022,-3.53,maxShoulderExtensionNonDominantPreHitch,1.504,13.91,12.406,HipAlignmentPreHitch,-174.555,-163.838,10.717
Player 158,22138,Off the Dribble,Right,0,maxAnklePlantarflexionAvgPreHitch,20.338,17.817,-2.521,,,,,,,,,,,,
Player 158,22154,Catch and Shoot,Right,0,BallVeloPreHitch,3.953,4.455,0.503,,,,,,,,,,,,
Player 158,22159,Off the Dribble,Right,1,MaxStanceGapPostHitch,0.638,0.534,-0.104,MaxStanceGapHitch,0.637,0.534,-0.103,,,,,,,,
Player 158,22203,Catch and Shoot,Right,0,KneeTotalROMAvg,43.928,50.969,7.041,Max.Ball.Released..Away.from.body.,0.684,0.69,0.006,,,,,,,,
Player 158,22209,Catch and Shoot,Right,0,FeetAlignmentRelease,61.356,73.059,11.703,,,,,,,,,,,,
Player 158,22223,Catch and Shoot,Right,0,maxKneeExtensionAvgPostHitch,-28.31,-25.764,2.546,maxHipExtensionNonDominantPostHitch,12.197,6.61,-5.588,,,,,,,,
Player 158,22228,Catch and Shoot,Right,0,maxAnklePlantarflexionAvgPreHitch,21.056,11.183,-9.873,ElbowFlexionAtT0NonDominant,86.197,75.269,-10.928,,,,,,,,
