PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4,feat_5,orig_5,rec_5,delta_5
Player 21,1834,Catch and Shoot,Right,3,BallVeloRelease,4.582,5.13,0.548,ankleTotalROMAvg,-23.828,-28.594,-4.766,maxKneeFlexionDominantPreHitch,-51.669,-59.976,-8.307,BallVeloStart__zwithin,-0.976,-0.476,0.5,ShoulderAlignmentPostHitch,-157.514,-144.677,12.837
Player 21,1836,Catch and Shoot,Right,4,BallVeloRelease,4.807,5.13,0.323,ElbowFlexionAtT0Dominant,23.644,35.644,12.0,maxKneeFlexionDominantPreHitch,-47.95,-59.95,-12.0,maxShoulderExtensionDomDiffPreHitch,38.671,26.671,-12.0,Max.Ball.Released..Away.from.body.,1.07,0.856,-0.214
Player 21,1837,Off the Dribble,Right,4,BallVeloRelease,5.114,5.046,-0.068,ankleTotalROMAvg,-22.343,-26.811,-4.469,KneeTotalROMAvg,31.164,37.396,6.233,ShoulderAlignmentPostHitch,-144.396,-144.616,-0.22,maxAnklePlantarflexionNonDominantPostHitch,4.97,3.976,-0.994
Player 21,1838,Off the Dribble,Right,4,BallVeloRelease,5.046,5.046,0.0,Max.Ball.Released..Away.from.body.,1.051,0.841,-0.21,maxElbowExtensionDominantPostHitch,6.288,7.25,0.962,maxAnklePlantarflexionDomDiffHitch,12.902,10.321,-2.58,maxShoulderExtensionDominantHitch,-0.384,11.616,12.0
Player 21,1841,Catch and Shoot,Right,4,BallVeloRelease,5.127,5.13,0.004,Max.Ball.Released..Away.from.body.,1.062,0.85,-0.212,maxElbowExtensionDominantPostHitch,4.54,8.306,3.766,maxShoulderFlexionNonDominantPreHitch,14.496,26.496,12.0,timeToMaxAnkleDorsiflexionDomDiffHitch,0.375,0.3,-0.075
Player 21,1842,Off the Dribble,Right,4,BallVeloRelease,4.972,5.046,0.074,ElbowFlexionAtT0Dominant,23.424,35.424,12.0,maxKneeFlexionDominantPreHitch,-43.339,-55.339,-12.0,maxShoulderExtensionDomDiffPreHitch,35.791,23.791,-12.0,Max.Ball.Released..Away.from.body.,1.071,0.857,-0.214
Player 21,1844,Off the Dribble,Right,3,BallVeloRelease,5.046,5.046,-0.0,ankleTotalROMAvg,-21.229,-25.475,-4.246,BallVeloStart__zwithin,-0.96,-0.46,0.5,KneeTotalROMAvg,33.665,40.398,6.733,ShoulderAlignmentPostHitch,-143.144,-144.616,-1.472
Player 21,1845,Catch and Shoot,Right,4,BallVeloRelease,4.864,5.13,0.267,ElbowFlexionAtT0Dominant,22.989,34.989,12.0,maxKneeFlexionDominantPreHitch,-43.962,-55.962,-12.0,Max.Ball.Released..Away.from.body.,1.051,0.847,-0.204,maxShoulderExtensionDomDiffPreHitch,39.312,27.312,-12.0
Player 21,1846,Off the Dribble,Right,3,BallVeloRelease,5.077,5.046,-0.031,ankleTotalROMAvg,-22.96,-27.552,-4.592,KneeTotalROMAvg,33.906,40.687,6.781,BallVeloStart__zwithin,-0.965,-0.465,0.5,maxAnklePlantarflexionNonDominantPostHitch,-0.39,-0.468,-0.078
Player 21,1847,Catch and Shoot,Right,3,BallVeloRelease,4.805,5.13,0.325,ElbowFlexionAtT0Dominant,19.973,31.973,12.0,ElbowFlexionAtT0NonDominant,112.975,100.975,-12.0,maxKneeFlexionDominantPreHitch,-40.926,-52.926,-12.0,maxShoulderExtensionDomDiffPreHitch,40.203,28.203,-12.0
Player 21,1848,Catch and Shoot,Right,4,BallVeloRelease,4.88,5.13,0.251,ankleTotalROMAvg,-22.58,-27.096,-4.516,KneeTotalROMAvg,37.567,45.08,7.513,ShoulderAlignmentPostHitch,-145.522,-144.677,0.845,maxAnklePlantarflexionNonDominantPostHitch,-1.315,-1.579,-0.263
Player 21,1849,Off the Dribble,Right,3,BallVeloRelease,4.949,5.046,0.097,ankleTotalROMAvg,-23.818,-28.582,-4.764,maxKneeFlexionDominantPreHitch,-53.983,-57.965,-3.982,KneeTotalROMAvg,31.591,37.91,6.318,ShoulderAlignmentPostHitch,-151.315,-144.616,6.699
Player 21,1853,Off the Dribble,Right,4,BallVeloRelease,4.957,5.046,0.089,ElbowFlexionAtT0NonDominant,116.593,104.593,-12.0,maxKneeFlexionDominantPreHitch,-42.753,-54.753,-12.0,ElbowFlexionAtT0Dominant,13.071,25.071,12.0,Max.Ball.Released..Away.from.body.,1.123,0.898,-0.225
