PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4
Player 163,22909,Off the Dribble,Right,0,BallVeloRelease,7.222,5.832,-1.389,maxElbowFlexionNonDominantPostHitch,110.471,96.762,-13.709,,,,,,,,
Player 163,22917,Off the Dribble,Right,1,maxAnklePlantarflexionAvgHitch,-30.68,-26.111,4.569,maxShoulderFlexionAvgHitch,80.714,95.084,14.37,,,,,,,,
Player 163,22986,Catch and Shoot,Right,0,maxKneeFlexionAvgHitch,-78.448,-71.303,7.145,maxAnklePlantarflexionAvgPreHitch,27.018,16.728,-10.291,maxKneeFlexionNonDominantHitch,-78.653,-73.837,4.817,,,,
Player 163,22990,Catch and Shoot,Right,0,BallVeloPreHitch,4.496,5.255,0.759,,,,,,,,,,,,
Player 163,23027,Off the Dribble,Right,0,maxElbowFlexionDominantPreHitch,118.982,116.409,-2.573,maxElbowFlexionAvgPreHitch,114.015,108.243,-5.772,BallVeloPreHitch,2.186,2.643,0.457,maxHipFlexionAvgPreHitch,29.261,41.556,12.295
Player 163,23030,Catch and Shoot,Right,1,maxElbowFlexionDominantPreHitch,126.192,115.779,-10.412,HipAlignmentRelease,-168.732,-165.121,3.61,,,,,,,,
Player 163,23061,Catch and Shoot,Right,1,maxTorsoFlexionHitch,-2.52,-3.261,-0.742,TorsoVeloHitch,-0.318,-0.005,0.313,,,,,,,,
Player 163,23070,Catch and Shoot,Right,0,maxShoulderFlexionDominantPostHitch,130.738,125.045,-5.692,,,,,,,,,,,,
Player 163,23084,Off the Dribble,Right,0,timeToMaxHipFlexionNonDominantPostHitch,0.55,0.61,0.06,maxAnklePlantarflexionAvgPreHitch,26.531,25.727,-0.804,,,,,,,,
Player 163,23114,Catch and Shoot,Right,0,maxAnkleDorsiflexionDominantPostHitch,23.907,15.015,-8.892,maxTorsoExtensionHitch,0.016,1.176,1.161,,,,,,,,
Player 163,23126,Catch and Shoot,Right,0,BallVeloRelease,6.757,5.557,-1.2,maxElbowExtensionNonDominantPostHitch,43.268,32.723,-10.545,,,,,,,,
Player 163,23128,Off the Dribble,Right,0,BallVeloPreHitch,1.754,2.068,0.315,maxAnklePlantarflexionNonDominantHitch,30.388,26.63,-3.759,,,,,,,,
Player 163,23129,Off the Dribble,Right,0,BallVeloRelease,7.193,5.998,-1.195,,,,,,,,,,,,
Player 163,23142,Catch and Shoot,Right,0,maxKneeFlexionNonDominantHitch,-60.0,-73.83,-13.83,HipAlignmentRelease,-149.813,-163.643,-13.83,maxAnkleDorsiflexionDominantPostHitch,23.023,9.306,-13.717,,,,
Player 163,23143,Catch and Shoot,Right,1,ElbowFlexionAtT0Dominant,107.562,104.474,-3.089,maxAnkleDorsiflexionDominantPostHitch,22.46,17.651,-4.809,,,,,,,,
Player 163,23152,Catch and Shoot,Right,1,Max.Ball.Released..Away.from.body.,0.6,0.476,-0.124,,,,,,,,,,,,
Player 163,23155,Off the Dribble,Right,0,TorsoTotalROMAvg,10.579,12.57,1.991,,,,,,,,,,,,
Player 163,23190,Catch and Shoot,Right,1,TorsoTotalROMAvg,11.518,13.14,1.622,,,,,,,,,,,,
Player 163,23212,Catch and Shoot,Right,0,HipAlignmentRelease,-175.945,-175.381,0.564,KneeFlexionAtT0Avg,-53.539,-58.673,-5.134,,,,,,,,
Player 163,23213,Catch and Shoot,Right,1,maxTorsoFlexionPostHitch,3.003,-2.204,-5.207,Max.Ball.Released..Away.from.body.,0.648,0.494,-0.154,,,,,,,,
Player 163,23230,Catch and Shoot,Right,0,TorsoVeloPostHitch,0.766,0.794,0.027,ElbowFlexionAtT0Dominant,105.401,103.848,-1.553,maxAnklePlantarflexionAvgPreHitch,22.306,17.078,-5.228,timeToMaxAnklePlantarflexionNonDominantPreHitch,0.142,0.202,0.06
Player 163,23239,Catch and Shoot,Right,0,BallVeloPreHitch,2.326,2.68,0.354,maxHipExtensionAvgPostHitch,-2.233,3.292,5.525,,,,,,,,
Player 163,23260,Off the Dribble,Right,0,Max.Ball.Released..Away.from.body.,0.991,0.578,-0.413,,,,,,,,,,,,
Player 163,23263,Off the Dribble,Right,0,Max.Ball.Released..Away.from.body.,1.05,0.631,-0.418,,,,,,,,,,,,
Player 163,23272,Catch and Shoot,Right,1,Max.Ball.Released..Away.from.body.,0.64,0.487,-0.153,,,,,,,,,,,,
Player 163,23284,Catch and Shoot,Right,1,ElbowFlexionAtT0Dominant,107.035,103.184,-3.851,Max.Ball.Released..Away.from.body.,0.6,0.572,-0.028,,,,,,,,
Player 163,23286,Catch and Shoot,Right,1,maxElbowExtensionNonDominantPostHitch,44.227,31.536,-12.691,MaxStanceGapPreHitch,0.723,0.597,-0.126,,,,,,,,
Player 163,23322,Catch and Shoot,Right,0,maxAnklePlantarflexionAvgPreHitch,23.435,14.947,-8.488,maxShoulderExtensionAvgPreHitch,50.501,42.088,-8.413,,,,,,,,
Player 163,23326,Catch and Shoot,Right,1,timeToMaxHipFlexionDominantPreHitch,0.034,0.3,0.266,maxElbowExtensionDominantPreHitch,109.675,111.4,1.725,,,,,,,,
Player 163,23327,Catch and Shoot,Right,0,ElbowTotalROMDominant,-91.865,-100.143,-8.278,TorsoVeloHitch,-0.631,-0.48,0.151,,,,,,,,
Player 163,23357,Catch and Shoot,Right,1,Max.Ball.Released..Away.from.body.,0.627,0.556,-0.071,,,,,,,,,,,,
Player 163,23388,Off the Dribble,Right,1,BallVeloPreHitch,2.03,2.493,0.463,,,,,,,,,,,,
Player 163,23391,Off the Dribble,Right,0,maxElbowExtensionNonDominantPostHitch,46.646,37.969,-8.676,,,,,,,,,,,,
Player 163,23420,Off the Dribble,Right,0,maxElbowFlexionDominantPostHitch,108.53,117.838,9.308,,,,,,,,,,,,
Player 163,23436,Catch and Shoot,Right,0,TorsoVeloPostHitch,0.777,0.917,0.14,,,,,,,,,,,,
Player 163,23453,Catch and Shoot,Right,0,TorsoVeloPostHitch,0.678,0.98,0.302,timeToMaxKneeExtensionDominantPreHitch,0.083,0.272,0.189,maxHipExtensionAvgPostHitch,1.921,4.194,2.273,,,,
Player 163,23457,Off the Dribble,Right,1,BallVeloPreHitch,2.194,2.619,0.424,BallVeloRelease,6.878,6.132,-0.745,,,,,,,,
Player 163,23468,Catch and Shoot,Right,1,ElbowFlexionAtT0Dominant,107.512,104.173,-3.339,,,,,,,,,,,,
Player 163,23492,Catch and Shoot,Right,0,TorsoVeloHitch,-0.539,-0.504,0.034,maxTorsoFlexionPostHitch,1.529,-1.315,-2.845,,,,,,,,
Player 163,23515,Catch and Shoot,Right,0,HipAlignmentPostHitch,-171.299,-163.663,7.636,,,,,,,,,,,,
Player 163,23516,Catch and Shoot,Right,1,TorsoVeloPostHitch,0.557,0.861,0.304,,,,,,,,,,,,
Player 163,23524,Catch and Shoot,Right,1,BallVeloRelease,6.572,6.094,-0.478,hipTotalROMDominant,-61.659,-47.8,13.859,KneeFlexionAtT0Avg,-59.836,-50.599,9.237,,,,
Player 163,23536,Off the Dribble,Right,1,BallVeloPreHitch,1.837,2.321,0.484,,,,,,,,,,,,
Player 163,23548,Catch and Shoot,Right,0,TorsoVeloPostHitch,0.738,1.146,0.408,maxTorsoExtensionPreHitch,-2.485,-1.355,1.13,,,,,,,,
Player 163,23551,Catch and Shoot,Right,1,TorsoVeloPostHitch,0.568,1.017,0.449,maxElbowExtensionNonDominantHitch,108.956,106.727,-2.228,,,,,,,,
Player 163,23555,Catch and Shoot,Right,1,TorsoVeloPostHitch,0.702,0.92,0.217,maxShoulderFlexionDominantPostHitch,134.644,137.342,2.698,,,,,,,,
Player 163,23556,Off the Dribble,Right,1,maxTorsoFlexionHitch,-2.876,-5.292,-2.417,,,,,,,,,,,,
Player 163,23575,Catch and Shoot,Right,0,TorsoVeloPostHitch,0.666,0.905,0.238,TorsoVeloHitch,-0.571,-0.261,0.31,,,,,,,,
Player 163,23583,Catch and Shoot,Right,0,ElbowFlexionAtT0Dominant,106.527,101.9,-4.626,maxKneeFlexionAvgPreHitch,-69.475,-67.526,1.949,,,,,,,,
Player 163,23592,Catch and Shoot,Right,0,maxAnklePlantarflexionDominantPostHitch,-23.894,-27.751,-3.857,,,,,,,,,,,,
Player 163,23593,Catch and Shoot,Right,1,maxShoulderFlexionDominantPostHitch,130.177,123.117,-7.06,maxTorsoExtensionPreHitch,-3.283,-8.649,-5.366,,,,,,,,
Player 163,23595,Catch and Shoot,Right,1,TorsoVeloPostHitch,0.416,0.793,0.377,ElbowTotalROMDominant,-92.51,-87.253,5.256,,,,,,,,
Player 163,23601,Catch and Shoot,Right,0,TorsoVeloPostHitch,0.336,0.798,0.462,BallVeloPreHitch,2.457,2.921,0.464,TorsoTotalROMAvg,10.192,16.681,6.489,,,,
Player 163,23606,Catch and Shoot,Right,0,BallVeloPreHitch,2.171,2.609,0.438,TorsoVeloPostHitch,0.671,0.925,0.253,timeToMaxAnkleDorsiflexionDominantPreHitch,0.058,0.188,0.13,,,,
Player 163,23607,Catch and Shoot,Right,1,maxAnkleDorsiflexionDominantHitch,31.399,25.992,-5.407,TorsoVeloPostHitch,0.649,0.908,0.258,,,,,,,,
Player 163,23611,Catch and Shoot,Right,0,TorsoVeloPostHitch,0.571,1.03,0.459,timeToMaxHipFlexionDominantPreHitch,0.033,0.3,0.267,maxElbowExtensionDominantHitch,96.89,110.879,13.989,,,,
Player 163,23632,Off the Dribble,Right,0,TorsoVeloPostHitch,0.715,1.039,0.324,maxTorsoFlexionHitch,-1.923,-3.075,-1.153,,,,,,,,
Player 163,23635,Catch and Shoot,Right,0,TorsoVeloPostHitch,0.65,0.8,0.15,,,,,,,,,,,,
Player 163,23641,Catch and Shoot,Right,0,MaxStanceGapPreHitch,0.715,0.605,-0.109,,,,,,,,,,,,
Player 163,23642,Catch and Shoot,Right,1,maxShoulderExtensionDominantPostHitch,94.577,80.867,-13.711,,,,,,,,,,,,
Player 163,23645,Catch and Shoot,Right,1,maxTorsoFlexionHitch,-3.171,-6.887,-3.716,,,,,,,,,,,,
Player 163,23666,Catch and Shoot,Right,0,HipAlignmentPostHitch,-172.913,-161.722,11.191,maxTorsoFlexionHitch,-1.488,-2.873,-1.385,,,,,,,,
Player 163,23695,Catch and Shoot,Right,0,HipAlignmentRelease,-163.47,-158.557,4.914,maxHipFlexionDominantPreHitch,71.829,61.292,-10.537,maxTorsoFlexionPostHitch,2.181,0.848,-1.333,,,,
Player 163,23701,Catch and Shoot,Right,0,maxShoulderFlexionNonDominantPreHitch,92.258,78.221,-14.037,ElbowFlexionAtT0Dominant,105.994,95.95,-10.044,maxHipExtensionDominantPreHitch,56.008,46.726,-9.282,,,,
Player 163,23702,Catch and Shoot,Right,1,ElbowFlexionAtT0Dominant,107.837,102.671,-5.166,BallVeloPreHitch,2.652,2.752,0.1,,,,,,,,
Player 163,23771,Catch and Shoot,Right,0,maxHipFlexionDominantPreHitch,66.815,61.629,-5.186,maxShoulderFlexionDominantPostHitch,127.229,138.607,11.378,maxKneeFlexionAvgPreHitch,-71.078,-59.425,11.654,,,,
Player 163,23789,Off the Dribble,Right,0,BallVeloPreHitch,2.215,2.462,0.247,maxElbowExtensionNonDominantPostHitch,41.814,27.526,-14.289,ElbowFlexionAtT0Dominant,109.011,94.556,-14.455,maxAnklePlantarflexionDominantHitch,20.799,8.594,-12.204
Player 163,23790,Catch and Shoot,Right,0,HipAlignmentPostHitch,-170.646,-158.132,12.514,BallVeloPreHitch,2.243,2.714,0.471,HipAlignmentRelease,-175.852,-162.806,13.045,TorsoVeloPostHitch,0.472,0.904,0.432
Player 163,23791,Catch and Shoot,Right,1,HipAlignmentPostHitch,-171.749,-164.919,6.831,TorsoVeloPostHitch,0.55,0.79,0.24,,,,,,,,
Player 163,23792,Catch and Shoot,Right,1,TorsoVeloPostHitch,0.563,0.872,0.309,ElbowTotalROMNonDominant,-68.968,-56.847,12.12,,,,,,,,
Player 163,23795,Catch and Shoot,Right,1,Max.Ball.Released..Away.from.body.,0.631,0.584,-0.047,,,,,,,,,,,,
Player 163,23799,Catch and Shoot,Right,0,maxHipExtensionAvgPostHitch,0.716,2.981,2.265,Max.Ball.Released..Away.from.body.,0.637,0.597,-0.041,,,,,,,,
Player 163,23802,Catch and Shoot,Right,1,maxTorsoFlexionHitch,-1.293,-6.991,-5.698,Max.Ball.Released..Away.from.body.,0.631,0.556,-0.075,,,,,,,,
Player 163,23936,Off the Dribble,Right,0,maxElbowFlexionDominantHitch,119.18,112.803,-6.377,,,,,,,,,,,,
Player 163,23979,Off the Dribble,Right,0,maxAnklePlantarflexionDominantPreHitch,25.667,19.346,-6.32,maxAnkleDorsiflexionAvgHitch,27.31,24.307,-3.003,,,,,,,,
Player 163,23982,Off the Dribble,Right,1,maxElbowFlexionAvgPostHitch,115.579,107.778,-7.801,,,,,,,,,,,,
Player 163,23985,Off the Dribble,Right,0,maxAnklePlantarflexionDominantPreHitch,23.858,9.147,-14.711,BallVeloStart,0.63,0.1,-0.53,maxHipExtensionAvgPreHitch,60.01,45.518,-14.492,,,,
Player 163,23990,Catch and Shoot,Right,0,maxKneeFlexionNonDominantHitch,-95.675,-88.768,6.907,,,,,,,,,,,,
Player 163,24009,Catch and Shoot,Right,0,ElbowTotalROMDominant,-94.35,-106.281,-11.931,,,,,,,,,,,,
Player 163,24018,Off the Dribble,Right,1,maxAnklePlantarflexionAvgHitch,-28.457,-35.029,-6.572,maxHipFlexionAvgPostHitch,-0.398,11.599,11.997,TorsoFlexionAtT0,-5.559,-8.104,-2.546,,,,
Player 163,24019,Catch and Shoot,Right,1,maxHipExtensionAvgPreHitch,56.975,52.326,-4.649,,,,,,,,,,,,
Player 163,24030,Off the Dribble,Right,1,HipAlignmentPostHitch,-172.278,-161.991,10.287,ShoulderAlignmentPreHitch,142.129,150.906,8.778,,,,,,,,
Player 163,24032,Catch and Shoot,Right,1,maxAnklePlantarflexionAvgPostHitch,-28.995,-23.199,5.796,timeToMaxShoulderFlexionDominantHitch,0.284,0.4,0.116,,,,,,,,
Player 163,24040,Off the Dribble,Right,0,Max.Ball.Released..Away.from.body.,1.277,0.628,-0.649,timeToMaxAnklePlantarflexionNonDominantPreHitch,0.0,0.242,0.242,,,,,,,,
Player 163,24046,Off the Dribble,Right,0,maxAnklePlantarflexionAvgHitch,-30.647,-35.801,-5.154,,,,,,,,,,,,
Player 163,24063,Off the Dribble,Right,0,maxAnklePlantarflexionDominantPreHitch,24.914,14.597,-10.318,maxAnklePlantarflexionAvgPreHitch,27.573,16.431,-11.142,,,,,,,,
Player 163,24094,Catch and Shoot,Right,1,TorsoVeloPostHitch,2.697,2.469,-0.228,Max.Ball.Released..Away.from.body.,0.838,0.533,-0.305,,,,,,,,
Player 163,24108,Off the Dribble,Right,0,ElbowFlexionAtT0Dominant,110.347,103.826,-6.521,maxAnklePlantarflexionDominantHitch,18.741,15.363,-3.378,,,,,,,,
Player 163,24112,Off the Dribble,Right,0,maxTorsoFlexionPostHitch,2.09,-2.921,-5.011,maxAnklePlantarflexionDominantPostHitch,-23.202,-30.26,-7.058,,,,,,,,
Player 163,24113,Off the Dribble,Right,0,maxKneeFlexionAvgPreHitch,-79.403,-70.056,9.347,timeToMaxKneeFlexionDominantPreHitch,0.0,0.2,0.2,,,,,,,,
Player 163,24114,Off the Dribble,Right,1,maxHipExtensionDominantPreHitch,58.358,49.655,-8.703,,,,,,,,,,,,
Player 163,24130,Catch and Shoot,Right,1,HipAlignmentPostHitch,-170.339,-156.969,13.369,ShoulderTotalROMDominant,133.357,139.301,5.943,,,,,,,,
Player 163,24236,Off the Dribble,Right,0,ElbowFlexionAtT0Dominant,105.63,99.661,-5.969,maxHipExtensionAvgPreHitch,52.357,47.635,-4.722,,,,,,,,
Player 163,24237,Off the Dribble,Right,1,ElbowFlexionAtT0Dominant,114.198,103.071,-11.127,BallVeloPreHitch,3.122,2.77,-0.353,,,,,,,,
Player 163,24239,Off the Dribble,Right,0,maxElbowExtensionAvgPostHitch,34.118,21.548,-12.571,maxTorsoFlexionPostHitch,2.111,-2.715,-4.826,,,,,,,,
Player 163,24242,Catch and Shoot,Right,0,maxKneeFlexionAvgPreHitch,-78.94,-67.743,11.197,,,,,,,,,,,,
Player 163,24269,Off the Dribble,Right,1,TorsoVeloPostHitch,0.724,1.023,0.299,timeToMaxKneeExtensionNonDominantPreHitch,0.042,0.27,0.228,,,,,,,,
Player 163,24271,Off the Dribble,Right,0,ElbowFlexionAtT0Dominant,104.767,95.345,-9.422,BallVeloStart,0.033,-0.2,-0.233,,,,,,,,
Player 163,24293,Catch and Shoot,Right,1,maxTorsoFlexionPostHitch,1.271,-1.201,-2.472,timeToMaxKneeExtensionNonDominantPreHitch,0.025,0.167,0.142,,,,,,,,
Player 163,24300,Off the Dribble,Right,0,Max.Ball.Released..Away.from.body.,0.593,0.548,-0.045,maxHipExtensionAvgPostHitch,-1.082,1.905,2.987,,,,,,,,
Player 163,24306,Off the Dribble,Right,1,ElbowFlexionAtT0Dominant,110.468,102.813,-7.655,maxTorsoFlexionPostHitch,2.054,-1.001,-3.056,,,,,,,,
Player 163,24317,Off the Dribble,Right,1,maxShoulderFlexionDominantPostHitch,124.09,120.901,-3.189,maxAnklePlantarflexionDominantPostHitch,-27.489,-29.67,-2.181,,,,,,,,
Player 163,24349,Off the Dribble,Right,0,timeToMaxKneeExtensionNonDominantPreHitch,0.05,0.316,0.266,,,,,,,,,,,,
Player 163,24410,Catch and Shoot,Right,0,maxHipFlexionNonDominantPostHitch,17.53,26.04,8.511,maxKneeFlexionAvgPreHitch,-80.853,-69.003,11.85,,,,,,,,
Player 163,24426,Off the Dribble,Right,0,TorsoVeloPreHitch,-1.422,-1.853,-0.431,maxAnklePlantarflexionAvgPreHitch,24.056,10.202,-13.854,,,,,,,,
Player 163,24431,Catch and Shoot,Right,0,TorsoVeloPostHitch,0.689,0.862,0.172,maxTorsoFlexionPostHitch,1.366,0.639,-0.727,maxHipExtensionAvgPostHitch,2.266,3.407,1.141,,,,
Player 163,24435,Catch and Shoot,Right,0,TorsoVeloHitch,-0.59,-0.444,0.146,hipTotalROMAvg,-42.266,-47.929,-5.663,,,,,,,,
Player 163,24447,Catch and Shoot,Right,1,MaxStanceGapHitch,0.597,0.478,-0.119,,,,,,,,,,,,
Player 163,24450,Catch and Shoot,Right,0,TorsoVeloHitch,-0.518,-0.264,0.254,Max.Ball.Released..Away.from.body.,0.674,0.618,-0.056,,,,,,,,
Player 163,24455,Off the Dribble,Right,1,HipAlignmentPostHitch,-170.161,-159.808,10.353,maxTorsoFlexionPostHitch,2.013,1.703,-0.31,,,,,,,,
Player 163,24482,Catch and Shoot,Right,1,FeetAlignmentHitch,175.442,166.087,-9.355,BallVeloStart,0.35,0.2,-0.15,,,,,,,,
Player 163,24518,Catch and Shoot,Right,0,TorsoVeloHitch,-0.445,-0.642,-0.197,maxAnklePlantarflexionDominantPostHitch,-23.506,-28.953,-5.447,maxAnkleDorsiflexionDominantPostHitch,23.072,9.812,-13.26,,,,
Player 163,24530,Off the Dribble,Right,0,TorsoVeloRelease,1.816,1.341,-0.475,TorsoVeloPreHitch,0.13,-0.352,-0.482,maxShoulderFlexionAvgPreHitch,52.683,40.356,-12.327,,,,
Player 163,24599,Catch and Shoot,Right,0,TorsoVeloPostHitch,0.546,0.893,0.347,maxHipExtensionDominantPostHitch,-4.716,5.101,9.817,maxHipFlexionAvgPreHitch,29.109,41.159,12.051,,,,
Player 163,24631,Catch and Shoot,Right,0,maxTorsoFlexionPostHitch,2.66,-2.105,-4.765,maxTorsoExtensionPreHitch,-3.255,-8.375,-5.12,,,,,,,,
Player 163,24642,Catch and Shoot,Right,1,TorsoVeloPostHitch,0.513,0.983,0.47,,,,,,,,,,,,
Player 163,24653,Off the Dribble,Right,0,TorsoTotalROMAvg,12.074,13.314,1.24,,,,,,,,,,,,
Player 163,24698,Off the Dribble,Right,0,timeToMaxAnkleDorsiflexionNonDominantPreHitch,0.0,0.15,0.15,TorsoTotalROMAvg,10.974,12.728,1.754,,,,,,,,
Player 163,24731,Catch and Shoot,Right,0,ElbowFlexionAtT0Dominant,105.468,99.967,-5.5,,,,,,,,,,,,
Player 163,24736,Off the Dribble,Right,1,TorsoTotalROMAvg,10.486,16.054,5.569,timeToMaxKneeExtensionDominantPreHitch,0.017,0.294,0.277,,,,,,,,
Player 163,24742,Catch and Shoot,Right,0,maxHipFlexionDominantPostHitch,1.784,12.734,10.95,Max.Ball.Released..Away.from.body.,0.801,0.571,-0.23,,,,,,,,
Player 163,24749,Catch and Shoot,Right,1,TorsoVeloPostHitch,0.626,0.915,0.289,,,,,,,,,,,,
Player 163,24758,Catch and Shoot,Right,0,TorsoTotalROMAvg,12.49,14.481,1.991,maxAnkleDorsiflexionAvgPostHitch,23.584,22.346,-1.238,,,,,,,,
Player 163,24770,Catch and Shoot,Right,0,maxKneeExtensionNonDominantPostHitch,-12.496,-16.699,-4.203,maxElbowExtensionNonDominantPostHitch,39.193,36.69,-2.503,,,,,,,,
Player 163,24775,Catch and Shoot,Right,0,Max.Ball.Released..Away.from.body.,1.624,0.506,-1.118,,,,,,,,,,,,
Player 163,24777,Catch and Shoot,Right,1,maxTorsoFlexionHitch,-3.841,-5.862,-2.021,,,,,,,,,,,,
Player 163,24834,Catch and Shoot,Right,0,Max.Ball.Released..Away.from.body.,0.689,0.581,-0.108,,,,,,,,,,,,
Player 163,24841,Catch and Shoot,Right,1,Max.Ball.Released..Away.from.body.,0.924,0.689,-0.235,ElbowTotalROMDominant,-102.243,-84.928,17.316,,,,,,,,
Player 163,24842,Catch and Shoot,Right,1,Max.Ball.Released..Away.from.body.,0.866,0.573,-0.293,timeToMaxKneeFlexionDominantPreHitch,0.0,0.2,0.2,,,,,,,,
Player 163,24844,Catch and Shoot,Right,1,maxHipExtensionNonDominantPostHitch,-0.136,4.54,4.675,,,,,,,,,,,,
Player 163,24845,Catch and Shoot,Right,0,MaxStanceGapHitch,0.611,0.52,-0.09,ElbowTotalROMNonDominant,-66.371,-58.728,7.643,,,,,,,,
Player 163,24847,Catch and Shoot,Right,0,Max.Ball.Released..Away.from.body.,0.673,0.588,-0.085,HipAlignmentPostHitch,-164.993,-164.614,0.38,,,,,,,,
Player 163,24912,Off the Dribble,Right,1,TorsoVeloPostHitch,0.56,0.821,0.261,,,,,,,,,,,,
Player 163,24919,Catch and Shoot,Right,0,Max.Ball.Released..Away.from.body.,0.782,0.571,-0.211,,,,,,,,,,,,
Player 163,24920,Catch and Shoot,Right,0,Max.Ball.Released..Away.from.body.,0.833,0.538,-0.295,HipAlignmentHitch,-170.34,-172.313,-1.973,,,,,,,,
Player 163,24935,Off the Dribble,Right,0,timeToMaxAnkleDorsiflexionDominantHitch,0.084,0.4,0.316,timeToMaxKneeExtensionNonDominantPreHitch,0.017,0.223,0.206,,,,,,,,
Player 163,24941,Off the Dribble,Right,0,TorsoVeloRelease,1.674,1.649,-0.026,ElbowFlexionAtT0Dominant,104.98,102.788,-2.192,TorsoTotalROMAvg,10.742,12.37,1.628,maxTorsoFlexionPostHitch,1.337,-0.239,-1.576
Player 163,24942,Off the Dribble,Right,1,TorsoVeloPostHitch,0.646,1.106,0.459,maxShoulderFlexionAvgPostHitch,129.364,137.335,7.97,,,,,,,,
Player 163,24944,Off the Dribble,Right,1,TorsoTotalROMAvg,12.033,15.059,3.026,,,,,,,,,,,,
Player 163,24946,Off the Dribble,Right,0,TorsoVeloPostHitch,0.655,0.813,0.158,ElbowFlexionAtT0Dominant,104.283,105.773,1.491,,,,,,,,
Player 163,24957,Off the Dribble,Right,1,ShoulderAlignmentPreHitch,140.69,142.683,1.992,maxTorsoFlexionPostHitch,3.325,0.29,-3.035,,,,,,,,
Player 163,24981,Off the Dribble,Right,1,BallVeloPreHitch,1.86,2.356,0.496,ElbowFlexionAtT0NonDominant,108.532,100.822,-7.71,,,,,,,,
Player 163,24988,Off the Dribble,Right,0,Max.Ball.Released..Away.from.body.,0.869,0.542,-0.327,,,,,,,,,,,,
Player 163,24994,Off the Dribble,Right,1,maxElbowFlexionAvgPreHitch,115.135,106.466,-8.668,maxAnklePlantarflexionAvgHitch,-30.829,-27.294,3.535,,,,,,,,
Player 163,25009,Off the Dribble,Right,0,TorsoVeloPreHitch,-0.891,-0.505,0.386,Max.Ball.Released..Away.from.body.,0.777,0.548,-0.229,,,,,,,,
