PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4,feat_5,orig_5,rec_5,delta_5
Player 95,11481,Off the Dribble,Right,4,HipAlignmentRelease__zwithin,1.108,0.886,-0.222,HipAlignmentPreHitch__zwithin,1.276,1.021,-0.255,HipAlignmentPostHitch__zwithin,1.092,0.874,-0.218,KneeTotalROMAvg,39.68,42.441,2.762,maxShoulderExtensionDominantPostHitch,60.688,68.293,7.606
Player 95,11482,Off the Dribble,Right,4,HipAlignmentRelease__zwithin,1.266,1.013,-0.253,HipAlignmentPostHitch__zwithin,1.167,0.934,-0.233,HipAlignmentPreHitch__zwithin,1.234,0.987,-0.247,maxHipFlexionDominantPreHitch__zwithin,-2.784,0.145,2.929,KneeTotalROMAvg,39.851,42.441,2.59
Player 95,11483,Off the Dribble,Right,4,HipAlignmentPreHitch__zwithin,1.302,1.042,-0.26,HipAlignmentPostHitch__zwithin,1.172,0.937,-0.234,HipAlignmentRelease__zwithin,1.198,0.959,-0.24,maxElbowFlexionDominantPostHitch,139.281,129.034,-10.248,ShoulderAlignmentPostHitch__zwithin,1.266,1.013,-0.253
Player 95,11484,Catch and Shoot,Right,4,HipAlignmentPreHitch__zwithin,1.225,0.98,-0.245,HipAlignmentRelease__zwithin,1.179,0.943,-0.236,maxTorsoFlexionHitch__zwithin,-1.413,0.098,1.511,HipAlignmentPostHitch__zwithin,1.231,0.985,-0.246,KneeTotalROMAvg,40.108,42.441,2.334
Player 95,11487,Catch and Shoot,Right,4,HipAlignmentPreHitch__zwithin,1.203,0.962,-0.241,HipAlignmentRelease__zwithin,1.201,0.961,-0.24,HipAlignmentPostHitch__zwithin,1.355,1.084,-0.271,maxShoulderFlexionAvgPostHitch,121.389,126.481,5.092,maxShoulderFlexionDominantPostHitch,114.18,120.404,6.224
Player 95,11488,Catch and Shoot,Right,4,HipAlignmentPreHitch__zwithin,1.1,0.88,-0.22,HipAlignmentRelease__zwithin,1.155,0.924,-0.231,HipAlignmentPostHitch__zwithin,1.401,1.121,-0.28,ShoulderAlignmentPostHitch__zwithin,1.398,1.118,-0.28,maxAnklePlantarflexionNonDominantPostHitch,-13.598,-16.317,-2.72
Player 95,11489,Catch and Shoot,Right,4,HipAlignmentPreHitch__zwithin,1.109,0.887,-0.222,HipAlignmentRelease__zwithin,1.222,0.977,-0.244,HipAlignmentPostHitch__zwithin,1.402,1.122,-0.28,timeToMaxShoulderExtensionNonDominantPreHitch__zwithin,-0.694,0.078,0.771,maxElbowFlexionAvgPostHitch,129.889,121.517,-8.372
Player 95,11490,Catch and Shoot,Right,4,HipAlignmentPreHitch__zwithin,1.104,0.883,-0.221,HipAlignmentRelease__zwithin,1.284,1.027,-0.257,HipAlignmentPostHitch__zwithin,1.351,1.081,-0.27,maxElbowFlexionDominantPostHitch,139.469,129.034,-10.435,MaxStanceGapHitch,0.323,0.342,0.019
Player 95,11492,Catch and Shoot,Right,4,HipAlignmentRelease__zwithin,1.243,0.995,-0.249,HipAlignmentPreHitch__zwithin,1.258,1.006,-0.252,HipAlignmentPostHitch__zwithin,1.419,1.135,-0.284,ShoulderAlignmentPostHitch__zwithin,1.332,1.066,-0.266,maxElbowFlexionAvgPostHitch,125.605,121.517,-4.088
Player 95,11496,Catch and Shoot,Right,4,BallVeloRelease__zwithin,-1.328,-0.828,0.5,KneeTotalROMAvg,41.823,42.441,0.618,maxShoulderFlexionAvgPostHitch,127.045,126.481,-0.563,maxElbowExtensionNonDominantPostHitch,17.064,17.064,0.0,maxKneeExtensionAvgPreHitch__zwithin,0.331,-0.21,-0.541
