PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4,feat_5,orig_5,rec_5,delta_5
Player 39,3498,Off the Dribble,Left,4,BallVeloRelease,5.773,5.985,0.212,maxElbowExtensionDominantPostHitch,3.646,3.97,0.324,BallVeloRelease__zwithin,-2.146,-1.646,0.5,maxElbowExtensionAvgPostHitch,9.707,9.786,0.079,timeToMaxShoulderExtensionDomDiffHitch__zwithin,0.006,0.007,0.001
Player 39,3499,Off the Dribble,Left,4,ElbowFlexionAtT0Dominant,67.33,67.36,0.03,BallVeloRelease,5.959,5.985,0.026,maxElbowExtensionDominantPostHitch,7.164,3.97,-3.195,maxElbowExtensionAvgPostHitch,9.339,9.786,0.447,BallVeloRelease__zwithin,-1.248,-1.123,0.125
Player 39,3501,Off the Dribble,Left,4,ElbowFlexionAtT0Dominant,66.92,67.36,0.439,maxAnklePlantarflexionDomDiffPostHitch__zwithin,3.372,2.751,-0.621,maxElbowExtensionDominantPostHitch,3.674,3.97,0.296,maxElbowExtensionAvgPostHitch,7.663,9.786,2.123,BallVeloStart__zwithin,-1.703,-1.203,0.5
Player 39,3502,Off the Dribble,Left,4,BallVeloRelease,6.006,5.985,-0.022,BallVeloRelease__zwithin,-1.018,-1.123,-0.105,maxElbowExtensionDominantPostHitch,5.312,3.97,-1.342,maxKneeExtensionDominantPostHitch,-29.767,-28.219,1.548,maxElbowExtensionAvgPostHitch,10.065,9.786,-0.279
Player 39,3506,Off the Dribble,Left,4,BallVeloRelease,5.918,5.985,0.067,maxAnklePlantarflexionAvgPostHitch__zwithin,-2.071,-1.657,0.414,maxElbowExtensionDominantPostHitch,-0.078,3.97,4.047,BallVeloRelease__zwithin,-1.444,-1.123,0.322,maxElbowExtensionAvgPostHitch,7.362,9.786,2.424
Player 39,3507,Off the Dribble,Left,4,ElbowFlexionAtT0Dominant,66.413,67.36,0.947,BallVeloRelease,5.923,5.985,0.061,maxAnklePlantarflexionAvgPostHitch__zwithin,-1.832,-1.466,0.366,maxElbowExtensionDominantPostHitch,2.345,3.97,1.625,maxElbowExtensionAvgPostHitch,9.865,9.786,-0.079
Player 39,3508,Off the Dribble,Left,4,ElbowFlexionAtT0Dominant,65.667,67.36,1.693,BallVeloRelease,5.932,5.985,0.053,maxElbowExtensionDominantPostHitch,4.21,3.97,-0.24,maxElbowExtensionAvgPostHitch,9.957,9.786,-0.171,maxAnklePlantarflexionDomDiffPostHitch__zwithin,3.208,2.751,-0.457
Player 39,3512,Off the Dribble,Left,4,BallVeloRelease,5.821,5.985,0.163,BallVeloRelease__zwithin,-1.912,-1.412,0.5,maxElbowExtensionAvgPostHitch,8.328,9.786,1.458,maxElbowExtensionDominantPostHitch,4.255,3.97,-0.286,maxAnklePlantarflexionAvgPostHitch__zwithin,-1.727,-1.382,0.345
Player 39,3514,Off the Dribble,Left,4,BallVeloRelease,5.868,5.985,0.117,ElbowFlexionAtT0Dominant,66.193,67.36,1.167,maxElbowExtensionDominantPostHitch,3.175,3.97,0.795,BallVeloRelease__zwithin,-1.688,-1.188,0.5,maxElbowExtensionAvgPostHitch,8.377,9.786,1.409
Player 39,3515,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,56.104,59.638,3.533,HipAlignmentPreHitch__zwithin,1.144,0.915,-0.229,HipAlignmentRelease__zwithin,1.056,0.845,-0.211,HipAlignmentPostHitch__zwithin,1.148,0.919,-0.23,ShoulderAlignmentPostHitch__zwithin,1.158,0.926,-0.232
Player 39,3518,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,57.727,59.638,1.911,HipAlignmentPreHitch__zwithin,1.17,0.936,-0.234,HipAlignmentRelease__zwithin,0.953,0.762,-0.191,HipAlignmentPostHitch__zwithin,1.094,0.875,-0.219,ShoulderAlignmentPostHitch__zwithin,1.102,0.881,-0.22
Player 39,3519,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,54.641,59.638,4.996,HipAlignmentPreHitch__zwithin,1.12,0.896,-0.224,HipAlignmentRelease__zwithin,1.06,0.848,-0.212,HipAlignmentPostHitch__zwithin,0.895,0.716,-0.179,maxAnklePlantarflexionNonDominantPostHitch,-12.758,-14.981,-2.223
Player 39,3520,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,64.537,59.638,-4.9,HipAlignmentPreHitch__zwithin,1.14,0.912,-0.228,HipAlignmentRelease__zwithin,1.049,0.839,-0.21,HipAlignmentPostHitch__zwithin,1.179,0.944,-0.236,ShoulderAlignmentPostHitch__zwithin,1.27,1.016,-0.254
Player 39,3521,Off the Dribble,Left,4,ElbowFlexionAtT0Dominant,66.778,67.36,0.581,maxElbowExtensionDominantPostHitch,1.338,3.97,2.632,maxElbowExtensionAvgPostHitch,9.199,9.786,0.588,maxAnklePlantarflexionDomDiffPostHitch__zwithin,3.082,2.751,-0.331,maxKneeExtensionAvgPostHitch,-25.653,-27.705,-2.052
Player 39,3523,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,58.842,59.638,0.796,HipAlignmentPreHitch__zwithin,1.214,0.971,-0.243,HipAlignmentRelease__zwithin,1.09,0.872,-0.218,HipAlignmentPostHitch__zwithin,1.128,0.902,-0.226,maxKneeExtensionAvgPostHitch,-24.388,-28.008,-3.62
Player 39,3525,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,61.056,59.638,-1.419,HipAlignmentPreHitch__zwithin,1.161,0.929,-0.232,HipAlignmentRelease__zwithin,1.067,0.854,-0.213,HipAlignmentPostHitch__zwithin,1.186,0.949,-0.237,ankleTotalROMAvg,-39.759,-45.707,-5.947
Player 39,3526,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,59.378,59.638,0.26,HipAlignmentPreHitch__zwithin,1.087,0.87,-0.217,HipAlignmentRelease__zwithin,1.124,0.899,-0.225,HipAlignmentPostHitch__zwithin,1.117,0.893,-0.223,maxAnklePlantarflexionNonDominantPostHitch,-13.037,-14.981,-1.944
Player 39,3527,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,54.535,59.638,5.103,HipAlignmentPreHitch__zwithin,1.042,0.833,-0.208,HipAlignmentRelease__zwithin,1.02,0.816,-0.204,HipAlignmentPostHitch__zwithin,1.152,0.922,-0.23,ShoulderAlignmentPostHitch__zwithin,1.127,0.902,-0.225
Player 39,3528,Off the Dribble,Left,4,BallVeloRelease,5.861,5.985,0.124,maxAnklePlantarflexionAvgPostHitch__zwithin,-1.485,-1.188,0.297,maxElbowExtensionDominantPostHitch,1.56,3.97,2.41,BallVeloRelease__zwithin,-1.72,-1.22,0.5,maxElbowExtensionAvgPostHitch,6.322,9.786,3.465
Player 39,3529,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,64.111,59.638,-4.473,HipAlignmentPreHitch__zwithin,1.17,0.936,-0.234,HipAlignmentRelease__zwithin,1.052,0.841,-0.21,HipAlignmentPostHitch__zwithin,1.092,0.874,-0.218,maxAnklePlantarflexionNonDominantPostHitch,-5.783,-6.94,-1.157
Player 39,3530,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,53.64,59.638,5.997,HipAlignmentPreHitch__zwithin,1.204,0.963,-0.241,HipAlignmentPostHitch__zwithin,1.099,0.879,-0.22,HipAlignmentRelease__zwithin,0.984,0.788,-0.197,maxAnklePlantarflexionNonDominantPostHitch,-9.251,-11.101,-1.85
Player 39,3531,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,58.452,59.638,1.186,HipAlignmentPreHitch__zwithin,1.072,0.857,-0.214,HipAlignmentPostHitch__zwithin,1.222,0.977,-0.244,HipAlignmentRelease__zwithin,1.086,0.869,-0.217,ShoulderAlignmentPostHitch__zwithin,1.315,1.052,-0.263
Player 39,3532,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,57.721,59.638,1.916,HipAlignmentPreHitch__zwithin,1.206,0.964,-0.241,HipAlignmentRelease__zwithin,1.026,0.821,-0.205,HipAlignmentPostHitch__zwithin,0.972,0.778,-0.194,maxAnklePlantarflexionDomDiffPostHitch,-11.568,-9.254,2.314
Player 39,3533,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,55.503,59.638,4.135,HipAlignmentPreHitch__zwithin,1.146,0.917,-0.229,HipAlignmentRelease__zwithin,1.092,0.874,-0.218,BallVeloRelease,5.934,6.309,0.376,HipAlignmentPostHitch__zwithin,1.148,0.918,-0.23
Player 39,3534,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,57.143,59.638,2.495,HipAlignmentPreHitch__zwithin,1.125,0.9,-0.225,HipAlignmentPostHitch__zwithin,1.105,0.884,-0.221,HipAlignmentRelease__zwithin,1.092,0.873,-0.218,maxAnklePlantarflexionNonDominantPostHitch,-5.6,-6.72,-1.12
Player 39,3535,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,57.827,59.638,1.81,HipAlignmentPreHitch__zwithin,1.156,0.924,-0.231,HipAlignmentRelease__zwithin,1.002,0.802,-0.2,HipAlignmentPostHitch__zwithin,1.062,0.85,-0.212,maxElbowExtensionAvgPostHitch,12.156,11.014,-1.142
Player 39,3536,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,59.84,59.638,-0.203,HipAlignmentPreHitch__zwithin,1.19,0.952,-0.238,HipAlignmentRelease__zwithin,0.983,0.786,-0.197,HipAlignmentPostHitch__zwithin,1.069,0.855,-0.214,ankleTotalROMAvg,-38.281,-45.707,-7.425
Player 39,3537,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,54.414,59.638,5.224,HipAlignmentPreHitch__zwithin,1.109,0.887,-0.222,HipAlignmentRelease__zwithin,1.106,0.885,-0.221,HipAlignmentPostHitch__zwithin,1.052,0.841,-0.21,maxAnklePlantarflexionNonDominantPostHitch,-9.216,-11.06,-1.843
Player 39,3538,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,53.921,59.638,5.717,HipAlignmentPreHitch__zwithin,1.113,0.89,-0.223,HipAlignmentPostHitch__zwithin,1.188,0.95,-0.238,HipAlignmentRelease__zwithin,1.079,0.863,-0.216,maxKneeExtensionAvgPostHitch,-23.458,-28.008,-4.55
Player 39,3539,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,58.898,59.638,0.739,HipAlignmentPreHitch__zwithin,1.188,0.951,-0.238,HipAlignmentRelease__zwithin,1.11,0.888,-0.222,HipAlignmentPostHitch__zwithin,1.177,0.942,-0.235,maxAnklePlantarflexionNonDominantPostHitch,-11.085,-13.303,-2.217
Player 39,3540,Catch and Shoot,Left,4,ElbowFlexionAtT0Dominant,60.733,59.638,-1.096,HipAlignmentPreHitch__zwithin,1.13,0.904,-0.226,HipAlignmentRelease__zwithin,1.058,0.846,-0.212,HipAlignmentPostHitch__zwithin,1.063,0.85,-0.213,ankleTotalROMAvg,-39.433,-45.707,-6.274
