PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4
Player 103,14396,Off the Dribble,Right,0,timeToMaxElbowFlexionDominantPreHitch,0.059,0.2,0.141,maxAnklePlantarflexionAvgPreHitch,19.35,16.335,-3.014,,,,,,,,
Player 103,14408,Catch and Shoot,Right,0,maxShoulderFlexionNonDominantPreHitch,88.608,85.097,-3.512,,,,,,,,,,,,
Player 103,14423,Off the Dribble,Right,0,timeToMaxElbowFlexionDominantPreHitch,0.075,0.3,0.225,maxTorsoFlexionHitch,-3.068,-3.343,-0.275,maxElbowExtensionAvgPostHitch,28.478,33.07,4.592,,,,
Player 103,14439,Off the Dribble,Right,0,timeToMaxShoulderFlexionNonDominantPostHitch,0.408,0.394,-0.014,Max.Ball.Released..Away.from.body.,0.738,0.677,-0.061,,,,,,,,
Player 103,14440,Catch and Shoot,Right,0,MaxStanceGapHitch,0.585,0.502,-0.083,maxElbowExtensionDominantPreHitch,78.931,80.338,1.408,,,,,,,,
Player 103,14461,Off the Dribble,Right,0,maxShoulderFlexionAvgPostHitch,125.657,138.644,12.987,maxElbowFlexionNonDominantPreHitch,66.22,74.471,8.251,KneeTotalROMAvg,51.626,59.128,7.502,,,,
Player 103,14463,Catch and Shoot,Right,0,Max.Ball.Released..Away.from.body.,0.86,0.664,-0.195,maxAnklePlantarflexionDominantPostHitch,-24.033,-32.895,-8.862,,,,,,,,
Player 103,14485,Catch and Shoot,Right,0,maxHipExtensionNonDominantPostHitch,2.176,4.901,2.725,maxAnkleDorsiflexionAvgPreHitch,18.993,22.825,3.832,,,,,,,,
Player 103,14491,Catch and Shoot,Right,0,maxKneeFlexionNonDominantHitch,-57.226,-65.754,-8.527,,,,,,,,,,,,
Player 103,14498,Catch and Shoot,Right,0,ShoulderAlignmentPreHitch,-173.137,-179.123,-5.985,maxKneeExtensionNonDominantPreHitch,-51.515,-65.311,-13.796,,,,,,,,
Player 103,14499,Catch and Shoot,Right,0,maxElbowExtensionDominantPreHitch,77.692,82.79,5.098,maxAnklePlantarflexionAvgPreHitch,21.648,17.192,-4.456,maxAnklePlantarflexionDominantHitch,30.058,22.05,-8.008,,,,
Player 103,14511,Catch and Shoot,Right,0,maxTorsoFlexionPostHitch,2.078,0.839,-1.239,maxHipExtensionNonDominantPostHitch,2.197,5.766,3.568,,,,,,,,
Player 103,14515,Catch and Shoot,Right,0,maxAnklePlantarflexionDominantPostHitch,-17.787,-18.101,-0.313,maxAnkleDorsiflexionNonDominantPreHitch,12.096,23.82,11.724,,,,,,,,
Player 103,14516,Catch and Shoot,Right,0,maxShoulderFlexionNonDominantPreHitch,88.056,82.399,-5.657,maxAnklePlantarflexionDominantPostHitch,-17.363,-21.796,-4.434,,,,,,,,
Player 103,14518,Catch and Shoot,Right,0,maxAnkleDorsiflexionNonDominantPreHitch,15.567,22.032,6.466,MaxStanceGapPreHitch,0.701,0.741,0.041,,,,,,,,
Player 103,14527,Off the Dribble,Right,0,maxAnkleDorsiflexionDominantHitch,31.923,29.007,-2.916,maxKneeFlexionAvgPreHitch,-69.56,-56.406,13.155,KneeFlexionAtT0Avg,-57.836,-44.833,13.003,,,,
Player 103,14536,Catch and Shoot,Right,0,BallVeloPreHitch,4.127,4.362,0.234,maxKneeFlexionNonDominantPreHitch,-45.579,-49.414,-3.834,,,,,,,,
Player 103,14560,Catch and Shoot,Right,0,maxShoulderFlexionAvgPostHitch,126.381,123.832,-2.55,maxKneeExtensionNonDominantPostHitch,-11.636,-15.27,-3.634,maxAnklePlantarflexionAvgPreHitch,22.909,11.995,-10.914,,,,
Player 103,14590,Off the Dribble,Right,0,maxElbowFlexionDominantPostHitch,107.069,115.751,8.682,maxShoulderFlexionAvgPostHitch,123.806,136.704,12.899,,,,,,,,
Player 103,14591,Off the Dribble,Right,0,TorsoVeloPostHitch,0.723,1.131,0.408,maxShoulderFlexionNonDominantPreHitch,89.966,86.652,-3.314,maxHipExtensionAvgPostHitch,-3.204,4.421,7.626,maxElbowFlexionNonDominantPostHitch,79.41,92.119,12.71
Player 103,14594,Off the Dribble,Right,0,maxHipExtensionNonDominantPostHitch,-0.222,0.983,1.204,TorsoTotalROMAvg,10.796,8.062,-2.734,,,,,,,,
Player 103,14597,Off the Dribble,Right,0,TorsoVeloPostHitch,0.755,1.19,0.435,maxHipExtensionNonDominantPostHitch,-0.889,5.609,6.498,maxAnklePlantarflexionNonDominantPreHitch,20.109,24.684,4.575,,,,
Player 103,14605,Catch and Shoot,Right,0,maxShoulderFlexionNonDominantPreHitch,89.266,80.016,-9.25,timeToMaxHipFlexionNonDominantPreHitch,0.017,0.1,0.083,,,,,,,,
Player 103,14606,Off the Dribble,Right,0,maxShoulderFlexionNonDominantPreHitch,91.662,87.925,-3.737,maxAnkleDorsiflexionNonDominantPreHitch,20.919,25.829,4.91,,,,,,,,
Player 103,14615,Off the Dribble,Right,0,maxElbowExtensionDominantPreHitch,77.731,82.207,4.476,maxHipExtensionDominantPreHitch,34.054,27.967,-6.087,,,,,,,,
Player 103,14629,Catch and Shoot,Right,0,FeetAlignmentRelease,-10.885,-22.297,-11.412,,,,,,,,,,,,
Player 103,14647,Catch and Shoot,Right,0,maxShoulderFlexionNonDominantPreHitch,88.971,87.189,-1.782,maxTorsoFlexionPostHitch,1.393,0.624,-0.769,,,,,,,,
Player 103,14652,Off the Dribble,Right,0,timeToMaxShoulderFlexionNonDominantPostHitch,0.408,0.389,-0.019,maxTorsoFlexionHitch,-3.187,-9.88,-6.694,maxAnklePlantarflexionAvgPreHitch,23.35,11.599,-11.752,,,,
Player 103,14657,Catch and Shoot,Right,0,maxAnkleDorsiflexionAvgHitch,26.732,26.207,-0.525,timeToMaxHipExtensionNonDominantPreHitch,0.141,0.182,0.041,,,,,,,,
