PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4,feat_5,orig_5,rec_5,delta_5
Player 22,1859,Off the Dribble,Right,4,BallVeloRelease,5.653,5.951,0.298,maxElbowExtensionDominantPostHitch,3.912,3.433,-0.479,KneeTotalROMAvg,43.73,45.887,2.157,BallVeloRelease__zwithin,-0.549,-0.049,0.5,maxElbowExtensionAvgPostHitch,10.351,9.394,-0.957
Player 22,1861,Off the Dribble,Right,4,BallVeloRelease,5.661,5.951,0.29,KneeTotalROMAvg,40.604,45.887,5.283,maxElbowExtensionDominantPostHitch,7.727,3.433,-4.293,maxElbowExtensionAvgPostHitch,12.36,9.394,-2.966,MaxStanceGapPreHitch,0.325,0.328,0.002
Player 22,1872,Off the Dribble,Right,4,BallVeloRelease,5.715,5.951,0.236,KneeTotalROMAvg,43.985,45.887,1.902,maxElbowExtensionDominantPostHitch,5.989,3.433,-2.556,MaxStanceGapPreHitch,0.318,0.328,0.009,maxElbowExtensionAvgPostHitch,13.785,9.394,-4.391
Player 22,1873,Off the Dribble,Right,4,BallVeloRelease,5.696,5.951,0.255,BallVeloRelease__zwithin,-0.445,0.055,0.5,MaxStanceGapHitch,0.304,0.317,0.014,KneeTotalROMAvg,46.168,45.887,-0.281,MaxStanceGapPreHitch,0.319,0.328,0.009
Player 22,1875,Off the Dribble,Right,4,HipAlignmentPreHitch__zwithin,1.223,1.109,-0.114,HipAlignmentRelease__zwithin,1.073,0.989,-0.084,KneeTotalROMAvg,41.923,45.887,3.964,HipAlignmentPostHitch__zwithin,1.132,1.091,-0.041,BallVeloRelease,6.003,5.951,-0.053
Player 22,1877,Off the Dribble,Right,4,BallVeloRelease,5.748,5.951,0.203,HipAlignmentPreHitch__zwithin,1.163,1.109,-0.054,HipAlignmentRelease__zwithin,1.021,0.989,-0.032,HipAlignmentPostHitch__zwithin,1.123,1.091,-0.032,maxElbowExtensionDominantPostHitch,1.162,3.433,2.272
Player 22,1879,Catch and Shoot,Right,4,HipAlignmentPreHitch__zwithin,1.164,0.932,-0.233,HipAlignmentRelease__zwithin,1.091,0.873,-0.218,HipAlignmentPostHitch__zwithin,1.073,0.858,-0.215,ShoulderAlignmentPostHitch__zwithin,1.097,0.878,-0.219,maxElbowExtensionDominantPostHitch,0.683,5.225,4.542
Player 22,1881,Off the Dribble,Right,4,BallVeloRelease,3.02,3.624,0.604,HipAlignmentPreHitch__zwithin,1.128,1.109,-0.019,TorsoVeloRelease__zwithin,4.081,3.265,-0.816,KneeTotalROMAvg,37.502,45.003,7.5,BallVeloRelease__zwithin,-6.95,-5.56,1.39
Player 22,1883,Off the Dribble,Right,4,HipAlignmentPreHitch__zwithin,1.164,1.109,-0.055,HipAlignmentRelease__zwithin,1.096,0.989,-0.107,HipAlignmentPostHitch__zwithin,1.112,1.091,-0.02,KneeTotalROMAvg,41.1,45.887,4.786,BallVeloRelease,5.979,5.951,-0.029
Player 22,1884,Off the Dribble,Right,4,BallVeloRelease,5.878,5.951,0.073,HipAlignmentPreHitch__zwithin,1.138,1.109,-0.029,HipAlignmentRelease__zwithin,0.992,0.989,-0.003,HipAlignmentPostHitch__zwithin,1.126,1.091,-0.035,KneeTotalROMAvg,46.717,45.887,-0.83
