PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4,feat_5,orig_5,rec_5,delta_5
Player 63,7654,Off the Dribble,Right,4,BallVeloRelease,4.662,5.591,0.929,maxKneeFlexionDominantPreHitch,-47.349,-59.043,-11.694,BallVeloRelease__zwithin,-1.01,-0.51,0.5,KneeTotalROMAvg,35.447,42.536,7.089,timeToMaxElbowFlexionDominantHitch__zwithin,2.715,-0.082,-2.797
Player 63,7655,Off the Dribble,Right,3,BallVeloRelease,4.542,5.451,0.908,timeToMaxShoulderExtensionDomDiffPreHitch,-0.125,0.0,0.125,maxKneeFlexionDominantPreHitch,-47.512,-59.043,-11.53,ShoulderAlignmentRelease__zwithin,-1.318,-1.054,0.264,BallVeloRelease__zwithin,-1.133,-0.633,0.5
Player 63,7656,Off the Dribble,Right,3,BallVeloRelease,4.416,5.299,0.883,TorsoVeloPostHitch,0.51,0.807,0.296,maxKneeFlexionDominantPreHitch,-41.155,-53.155,-12.0,BallVeloRelease__zwithin,-1.263,-0.763,0.5,maxElbowFlexionAvgHitch,124.802,124.461,-0.34
Player 63,7657,Off the Dribble,Right,3,BallVeloRelease,4.018,4.822,0.804,ankleTotalROMAvg,-30.723,-36.867,-6.145,BallVeloRelease__zwithin,-1.671,-1.171,0.5,timeToMaxShoulderExtensionDominantPreHitch__zwithin,-0.441,-0.441,0.0,maxKneeFlexionDominantPreHitch,-40.283,-52.283,-12.0
Player 63,7658,Off the Dribble,Right,3,BallVeloRelease,4.458,5.349,0.892,TorsoVeloPostHitch,0.502,0.807,0.305,maxKneeFlexionDominantPreHitch,-48.54,-59.043,-10.503,timeToMaxShoulderExtensionDominantPreHitch__zwithin,-0.441,-0.441,0.0,BallVeloRelease__zwithin,-1.22,-0.72,0.5
Player 63,7659,Off the Dribble,Right,3,BallVeloRelease,4.186,5.023,0.837,BallVeloRelease__zwithin,-1.499,-0.999,0.5,maxKneeFlexionDominantPreHitch,-53.296,-59.043,-5.746,FeetAlignmentRelease,-158.284,-126.627,31.657,TorsoVeloRelease__zwithin,-2.176,-1.676,0.5
Player 63,7660,Off the Dribble,Right,3,BallVeloRelease,4.037,4.844,0.807,TorsoVeloPostHitch,0.505,0.807,0.301,BallVeloRelease__zwithin,-1.652,-1.152,0.5,TorsoVeloRelease__zwithin,-2.093,-1.593,0.5,timeToMaxShoulderExtensionDominantPreHitch__zwithin,-0.441,-0.441,0.0
Player 63,7661,Off the Dribble,Right,3,BallVeloRelease,4.008,4.81,0.802,TorsoVeloPostHitch,0.462,0.807,0.345,BallVeloRelease__zwithin,-1.681,-1.181,0.5,maxElbowFlexionAvgHitch,130.609,124.461,-6.148,TorsoVeloRelease__zwithin,-1.859,-1.359,0.5
Player 63,7662,Off the Dribble,Right,3,BallVeloRelease,4.356,5.227,0.871,BallVeloRelease__zwithin,-1.325,-0.825,0.5,timeToMaxElbowFlexionDominantHitch__zwithin,3.575,-0.082,-3.657,maxKneeFlexionDominantPreHitch,-48.05,-59.043,-10.992,HipAlignmentPostHitch__zwithin,0.895,0.823,-0.072
Player 63,7663,Off the Dribble,Right,3,BallVeloRelease,4.125,4.95,0.825,BallVeloRelease__zwithin,-1.561,-1.061,0.5,TorsoVeloPostHitch,0.555,0.807,0.252,HipAlignmentPostHitch__zwithin,0.921,0.823,-0.098,maxKneeFlexionDominantPreHitch,-50.219,-59.043,-8.823
