PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3
Player 151,20376,Off the Dribble,Right,0,HipAlignmentPostHitch,-176.476,-163.367,13.109,HipAlignmentRelease,-175.922,-162.87,13.053,maxAnkleDorsiflexionDominantPreHitch,1.944,15.429,13.486
