PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4,feat_5,orig_5,rec_5,delta_5
Player 113,15444,Off the Dribble,Right,4,KneeTotalROMAvg,40.763,44.325,3.562,BallVeloRelease,5.488,6.028,0.54,maxShoulderFlexionDomDiffHitch,-56.402,-45.188,11.214,timeToMaxShoulderFlexionNonDominantPostHitch,0.4,0.475,0.075,maxKneeExtensionAvgPostHitch,-25.37,-25.224,0.146
Player 113,15445,Off the Dribble,Right,4,BallVeloRelease,5.159,6.028,0.869,maxShoulderFlexionDomDiffHitch,-46.612,-45.188,1.424,ShoulderAlignmentPreHitch__zwithin,-0.835,-0.668,0.167,maxAnklePlantarflexionNonDominantHitch,8.184,9.82,1.637,BallVeloRelease__zwithin,-1.277,-0.777,0.5
Player 113,15446,Off the Dribble,Right,4,BallVeloRelease,5.22,6.028,0.808,maxShoulderFlexionDomDiffHitch,-46.982,-45.188,1.795,timeToMaxShoulderFlexionNonDominantPostHitch,0.458,0.475,0.017,maxAnklePlantarflexionNonDominantHitch,6.771,8.125,1.354,BallVeloRelease__zwithin,-1.189,-0.689,0.5
Player 113,15449,Off the Dribble,Right,4,BallVeloRelease,5.275,6.028,0.753,maxShoulderFlexionDomDiffHitch,-50.13,-45.188,4.943,timeToMaxShoulderFlexionNonDominantPostHitch,0.484,0.475,-0.009,BallVeloRelease__zwithin,-1.109,-0.609,0.5,BallVeloStart__zwithin,-1.077,-0.577,0.5
Player 113,15450,Off the Dribble,Right,4,BallVeloRelease,5.453,6.028,0.574,maxShoulderFlexionDomDiffHitch,-51.397,-45.188,6.209,maxElbowExtensionDominantPostHitch,7.537,11.229,3.692,timeToMaxShoulderFlexionNonDominantPostHitch,0.459,0.475,0.016,maxAnklePlantarflexionNonDominantHitch,7.9,9.48,1.58
Player 113,15456,Off the Dribble,Right,4,HipAlignmentRelease__zwithin,1.137,0.909,-0.227,HipAlignmentPreHitch__zwithin,1.255,1.004,-0.251,HipAlignmentPostHitch__zwithin,1.257,1.006,-0.251,maxShoulderExtensionDomDiffPostHitch,-50.927,-42.95,7.977,ShoulderAlignmentPostHitch__zwithin,1.064,0.851,-0.213
Player 113,15457,Off the Dribble,Right,4,HipAlignmentRelease__zwithin,1.015,0.812,-0.203,HipAlignmentPostHitch__zwithin,1.232,0.985,-0.246,HipAlignmentPreHitch__zwithin,1.29,1.032,-0.258,ShoulderAlignmentPostHitch__zwithin,1.139,0.911,-0.228,maxKneeExtensionAvgPostHitch,-26.934,-25.224,1.71
Player 113,15458,Off the Dribble,Right,4,HipAlignmentRelease__zwithin,1.046,0.836,-0.209,HipAlignmentPreHitch__zwithin,1.296,1.037,-0.259,HipAlignmentPostHitch__zwithin,1.276,1.021,-0.255,ShoulderAlignmentPostHitch__zwithin,1.176,0.941,-0.235,maxShoulderExtensionDomDiffPostHitch,-34.923,-42.95,-8.028
Player 113,15459,Off the Dribble,Right,3,HipAlignmentPreHitch__zwithin,1.27,1.016,-0.254,HipAlignmentPostHitch__zwithin,1.219,0.975,-0.244,HipAlignmentRelease__zwithin,1.137,0.91,-0.227,ankleFlexionAtT0Avg,25.925,23.142,-2.783,maxShoulderExtensionDomDiffPostHitch,-44.06,-42.95,1.11
Player 113,15460,Off the Dribble,Right,4,HipAlignmentRelease__zwithin,1.16,0.928,-0.232,HipAlignmentPreHitch__zwithin,1.293,1.035,-0.259,HipAlignmentPostHitch__zwithin,1.229,0.984,-0.246,maxAnklePlantarflexionAvgPostHitch__zwithin,-1.624,-1.3,0.325,ShoulderAlignmentPostHitch__zwithin,1.119,0.895,-0.224
Player 113,15461,Off the Dribble,Right,4,HipAlignmentRelease__zwithin,1.103,0.883,-0.221,HipAlignmentPostHitch__zwithin,1.327,1.062,-0.265,HipAlignmentPreHitch__zwithin,1.296,1.037,-0.259,maxShoulderExtensionDomDiffPostHitch,-35.526,-42.95,-7.424,ShoulderAlignmentPostHitch__zwithin,1.201,0.961,-0.24
Player 113,15462,Off the Dribble,Right,4,HipAlignmentRelease__zwithin,1.074,0.859,-0.215,HipAlignmentPostHitch__zwithin,1.201,0.961,-0.24,ShoulderAlignmentPostHitch__zwithin,1.156,0.925,-0.231,HipAlignmentPreHitch__zwithin,1.271,1.017,-0.254,maxShoulderExtensionDomDiffPostHitch,-39.006,-42.95,-3.944
Player 113,15463,Off the Dribble,Right,3,ankleFlexionAtT0Avg,25.883,23.142,-2.742,HipAlignmentRelease__zwithin,1.121,0.897,-0.224,HipAlignmentPreHitch__zwithin,1.28,1.024,-0.256,HipAlignmentPostHitch__zwithin,1.234,0.987,-0.247,maxTorsoFlexionPostHitch,-5.928,-0.05,5.879
Player 113,15464,Catch and Shoot,Right,3,BallVeloRelease,5.983,6.084,0.101,HipAlignmentPostHitch__zwithin,1.338,1.283,-0.055,HipAlignmentRelease__zwithin,1.09,1.081,-0.01,HipAlignmentPreHitch__zwithin,1.289,1.262,-0.028,timeToMaxKneeExtensionNonDominantPostHitch,0.367,0.371,0.004
Player 113,15465,Off the Dribble,Right,4,HipAlignmentRelease__zwithin,1.145,0.916,-0.229,HipAlignmentPreHitch__zwithin,1.308,1.046,-0.262,HipAlignmentPostHitch__zwithin,1.33,1.064,-0.266,maxShoulderExtensionDomDiffPostHitch,-43.964,-42.95,1.013,ShoulderAlignmentPostHitch__zwithin,1.19,0.952,-0.238
