PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4,feat_5,orig_5,rec_5,delta_5
Player 150,20257,Off the Dribble,Right,4,maxKneeFlexionAvgPostHitch__zwithin,-2.44,0.024,2.464,BallVeloRelease__zwithin,-0.177,-0.092,0.084,maxKneeExtensionDominantHitch,-72.024,-60.024,12.0,maxElbowFlexionNonDominantPostHitch__zwithin,1.823,-0.623,-2.446,timeToMaxElbowFlexionDominantHitch__zwithin,2.993,-0.207,-3.2
Player 150,20258,Off the Dribble,Right,4,maxKneeFlexionAvgPostHitch__zwithin,-2.341,0.024,2.365,BallVeloRelease__zwithin,-0.091,-0.092,-0.002,maxKneeExtensionDominantHitch,-68.419,-56.419,12.0,timeToMaxShoulderExtensionDomDiffHitch__zwithin,0.031,-0.007,-0.037,timeToMaxElbowFlexionDominantHitch__zwithin,3.335,-0.207,-3.542
Player 150,20259,Off the Dribble,Right,3,BallVeloRelease,3.561,4.273,0.712,ankleTotalROMAvg,-4.056,-4.868,-0.811,TorsoVeloPostHitch,0.007,0.507,0.5,maxAnklePlantarflexionNonDominantPostHitch,0.494,0.395,-0.099,BallVeloRelease__zwithin,-3.087,-2.47,0.617
Player 150,20260,Off the Dribble,Right,3,BallVeloRelease,4.303,5.163,0.861,ankleTotalROMAvg,-11.224,-13.469,-2.245,TorsoVeloPostHitch,-0.134,0.366,0.5,BallVeloRelease__zwithin,-2.281,-1.781,0.5,ShoulderTotalROMNonDominant__zwithin,-5.445,-4.356,1.089
Player 150,20261,Off the Dribble,Right,3,BallVeloRelease,3.503,4.203,0.701,ankleTotalROMAvg,-25.077,-30.093,-5.015,TorsoVeloPostHitch,0.397,0.897,0.5,BallVeloRelease__zwithin,-3.15,-2.52,0.63,maxHipExtensionNonDominantHitch__zwithin,-2.808,-0.183,2.625
Player 150,20262,Off the Dribble,Right,3,BallVeloRelease,3.52,4.224,0.704,ankleTotalROMAvg,-25.773,-30.927,-5.155,BallVeloRelease__zwithin,-3.132,-2.505,0.626,maxHipExtensionNonDominantHitch__zwithin,-3.009,-0.183,2.826,maxAnklePlantarflexionNonDominantPostHitch,-12.26,-14.712,-2.452
Player 150,20263,Catch and Shoot,Right,3,BallVeloRelease,4.959,5.951,0.992,ankleTotalROMAvg,-15.866,-19.039,-3.173,TorsoVeloPostHitch,0.226,0.726,0.5,maxAnklePlantarflexionNonDominantPostHitch,1.96,1.568,-0.392,KneeTotalROMAvg,11.51,13.812,2.302
Player 150,20264,Off the Dribble,Right,3,BallVeloRelease,4.773,5.727,0.955,ankleTotalROMAvg,-13.232,-15.878,-2.646,TorsoVeloPostHitch,0.132,0.632,0.5,maxAnklePlantarflexionNonDominantPostHitch,-1.911,-2.293,-0.382,BallVeloRelease__zwithin,-1.77,-1.27,0.5
Player 150,20265,Catch and Shoot,Right,3,BallVeloRelease,4.694,5.633,0.939,ankleTotalROMAvg,-13.581,-16.297,-2.716,TorsoVeloPostHitch,0.099,0.599,0.5,maxAnklePlantarflexionNonDominantPostHitch,-1.599,-1.918,-0.32,KneeTotalROMAvg,5.976,7.171,1.195
Player 150,20266,Catch and Shoot,Right,3,BallVeloRelease,4.568,5.482,0.914,ankleTotalROMAvg,-14.148,-16.978,-2.83,TorsoVeloPostHitch,0.175,0.675,0.5,maxAnklePlantarflexionNonDominantPostHitch,0.581,0.465,-0.116,KneeTotalROMAvg,6.172,7.407,1.234
