PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4
Player 102,13324,Off the Dribble,Left,1,maxAnklePlantarflexionAvgHitch,-30.338,-21.338,9.0,maxHipFlexionDominantPreHitch,71.587,61.158,-10.429,maxTorsoFlexionPostHitch,2.583,-2.221,-4.805,,,,
Player 102,13328,Off the Dribble,Left,0,maxAnkleDorsiflexionDominantPostHitch,-22.987,-9.021,13.966,,,,,,,,,,,,
Player 102,13329,Off the Dribble,Left,1,maxAnklePlantarflexionAvgHitch,-29.586,-23.204,6.382,maxElbowExtensionAvgPostHitch,9.906,9.457,-0.449,,,,,,,,
Player 102,13332,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.815,2.439,-0.375,maxHipFlexionDominantPreHitch,67.857,59.358,-8.499,,,,,,,,
Player 102,13334,Off the Dribble,Left,0,TorsoVeloPostHitch,2.655,2.289,-0.365,maxHipFlexionDominantPreHitch,68.049,57.454,-10.595,,,,,,,,
Player 102,13337,Off the Dribble,Left,0,TorsoVeloPostHitch,2.913,2.449,-0.464,maxHipFlexionDominantPreHitch,74.826,62.568,-12.258,MaxStanceGapPostHitch,0.612,0.52,-0.092,,,,
Player 102,13338,Off the Dribble,Left,0,maxHipFlexionDominantPreHitch,69.32,64.591,-4.729,timeToMaxHipFlexionNonDominantPreHitch,0.017,0.6,0.583,,,,,,,,
Player 102,13392,Catch and Shoot,Left,0,maxAnklePlantarflexionAvgHitch,-26.656,-20.164,6.492,,,,,,,,,,,,
Player 102,13405,Catch and Shoot,Left,0,TorsoVeloRelease,1.73,1.387,-0.343,MaxStanceGapPostHitch,0.613,0.505,-0.108,MaxStanceGapRelease,0.538,0.443,-0.095,,,,
Player 102,13407,Catch and Shoot,Left,1,TorsoVeloPostHitch,2.501,2.363,-0.138,,,,,,,,,,,,
Player 102,13410,Catch and Shoot,Left,1,TorsoVeloPostHitch,2.552,2.063,-0.489,,,,,,,,,,,,
Player 102,13417,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.792,2.509,-0.283,,,,,,,,,,,,
Player 102,13419,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.557,2.234,-0.323,Max.Ball.Released..Away.from.body.,0.605,0.642,0.038,,,,,,,,
Player 102,13423,Catch and Shoot,Left,1,TorsoVeloPostHitch,2.972,2.448,-0.524,,,,,,,,,,,,
Player 102,13426,Catch and Shoot,Left,1,TorsoVeloPostHitch,2.604,2.432,-0.172,,,,,,,,,,,,
Player 102,13444,Off the Dribble,Left,0,MaxStanceGapPreHitch,0.484,0.549,0.065,maxShoulderFlexionAvgPostHitch,145.699,147.663,1.964,,,,,,,,
Player 102,13447,Off the Dribble,Left,0,ElbowTotalROMDominant,-99.931,-119.143,-19.212,maxAnklePlantarflexionDominantPostHitch,-23.291,-30.123,-6.833,,,,,,,,
Player 102,13456,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.713,2.4,-0.313,,,,,,,,,,,,
Player 102,13469,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.744,2.348,-0.396,Max.Ball.Released..Away.from.body.,0.627,0.648,0.021,,,,,,,,
Player 102,13471,Catch and Shoot,Left,1,TorsoVeloPostHitch,2.827,2.326,-0.502,,,,,,,,,,,,
Player 102,13473,Off the Dribble,Left,0,BallVeloPostHitch,2.581,2.119,-0.462,maxAnklePlantarflexionNonDominantPostHitch,-19.128,-29.748,-10.62,,,,,,,,
Player 102,13475,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.59,2.123,-0.467,maxTorsoFlexionHitch,-1.806,-10.15,-8.344,Max.Ball.Released..Away.from.body.,0.62,0.561,-0.059,,,,
Player 102,13492,Off the Dribble,Left,0,maxHipExtensionDominantPreHitch,40.86,28.85,-12.01,maxElbowExtensionDominantHitch,120.458,118.73,-1.728,,,,,,,,
Player 102,13493,Off the Dribble,Left,0,maxTorsoFlexionHitch,-2.713,-5.075,-2.361,maxAnklePlantarflexionAvgPreHitch,23.412,20.755,-2.657,,,,,,,,
Player 102,13497,Off the Dribble,Left,1,TorsoVeloPostHitch,2.785,2.26,-0.526,,,,,,,,,,,,
Player 102,13502,Off the Dribble,Left,0,TorsoVeloPostHitch,2.34,1.989,-0.351,,,,,,,,,,,,
Player 102,13508,Catch and Shoot,Left,1,TorsoVeloPostHitch,2.647,2.398,-0.249,ShoulderAlignmentHitch,88.04,87.502,-0.539,,,,,,,,
Player 102,13509,Catch and Shoot,Left,1,TorsoVeloPostHitch,2.55,2.265,-0.285,,,,,,,,,,,,
Player 102,13518,Off the Dribble,Left,0,TorsoVeloPostHitch,2.797,2.299,-0.498,Max.Ball.Released..Away.from.body.,0.807,0.581,-0.226,,,,,,,,
Player 102,13525,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.51,2.459,-0.051,maxKneeFlexionAvgPreHitch,-75.42,-67.334,8.087,,,,,,,,
Player 102,13531,Catch and Shoot,Left,1,TorsoVeloPostHitch,2.582,2.227,-0.355,,,,,,,,,,,,
Player 102,13534,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.688,2.305,-0.383,maxHipFlexionDominantPreHitch,68.854,57.933,-10.921,maxTorsoFlexionPreHitch,-1.66,-11.385,-9.726,,,,
Player 102,13541,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.827,2.499,-0.328,maxKneeFlexionAvgPostHitch,-20.457,-26.452,-5.995,,,,,,,,
Player 102,13543,Off the Dribble,Left,1,TorsoVeloPostHitch,3.05,2.458,-0.593,Max.Ball.Released..Away.from.body.,0.599,0.556,-0.044,,,,,,,,
Player 102,13545,Off the Dribble,Left,0,TorsoVeloPostHitch,2.533,2.446,-0.087,ElbowFlexionAtT0NonDominant,73.436,75.955,2.519,,,,,,,,
Player 102,13574,Catch and Shoot,Left,0,maxElbowFlexionDominantHitch,118.404,112.841,-5.563,TorsoVeloPostHitch,2.362,2.031,-0.331,,,,,,,,
Player 102,13583,Catch and Shoot,Left,0,HipAlignmentPostHitch,-167.03,-162.449,4.582,,,,,,,,,,,,
Player 102,13609,Catch and Shoot,Left,1,timeToMaxHipExtensionDominantPostHitch,1.025,0.91,-0.115,Max.Ball.Released..Away.from.body.,0.643,0.77,0.127,,,,,,,,
Player 102,13618,Off the Dribble,Left,0,maxElbowFlexionDominantHitch,117.766,119.635,1.869,BallVeloStart,-0.591,-0.2,0.391,ElbowFlexionAtT0NonDominant,72.805,75.99,3.186,,,,
Player 102,13621,Off the Dribble,Left,0,BallVeloRelease,6.656,6.275,-0.38,maxElbowExtensionNonDominantPreHitch,76.503,79.172,2.669,,,,,,,,
Player 102,13634,Off the Dribble,Left,0,maxElbowFlexionDominantHitch,118.215,113.47,-4.745,maxHipExtensionAvgPostHitch,1.967,3.504,1.537,,,,,,,,
Player 102,13639,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.666,2.398,-0.268,timeToMaxHipExtensionDominantPostHitch,1.017,0.79,-0.227,,,,,,,,
Player 102,13652,Catch and Shoot,Left,0,HipAlignmentPostHitch,-167.081,-164.626,2.455,timeToMaxKneeFlexionNonDominantPreHitch,0.567,0.464,-0.103,,,,,,,,
Player 102,13730,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.601,2.461,-0.14,,,,,,,,,,,,
Player 102,13736,Off the Dribble,Left,1,maxAnklePlantarflexionAvgHitch,-30.358,-18.175,12.183,maxKneeExtensionDominantPostHitch,-35.864,-29.504,6.361,,,,,,,,
Player 102,13737,Catch and Shoot,Left,0,maxKneeFlexionAvgPreHitch,-69.929,-69.231,0.699,maxTorsoFlexionPostHitch,1.4,-1.853,-3.253,,,,,,,,
Player 102,13755,Catch and Shoot,Left,1,TorsoVeloPostHitch,2.518,2.473,-0.045,,,,,,,,,,,,
Player 102,13757,Catch and Shoot,Left,0,MaxStanceGapHitch,0.599,0.536,-0.063,,,,,,,,,,,,
Player 102,13766,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.547,2.492,-0.055,HipAlignmentRelease,-170.517,-163.215,7.302,maxHipFlexionDominantPreHitch,66.084,62.937,-3.147,,,,
Player 102,13786,Off the Dribble,Left,1,maxTorsoFlexionHitch,-2.57,-8.651,-6.08,,,,,,,,,,,,
Player 102,13792,Off the Dribble,Left,0,maxTorsoFlexionHitch,-3.196,-9.923,-6.727,maxTorsoFlexionPostHitch,1.668,-4.415,-6.083,,,,,,,,
Player 102,13801,Off the Dribble,Left,1,maxAnklePlantarflexionAvgHitch,-32.778,-20.407,12.371,maxElbowExtensionAvgPostHitch,7.418,9.763,2.345,,,,,,,,
Player 102,13809,Off the Dribble,Left,1,TorsoVeloPostHitch,2.539,2.445,-0.093,,,,,,,,,,,,
Player 102,13814,Off the Dribble,Left,1,TorsoVeloPostHitch,2.536,2.071,-0.465,,,,,,,,,,,,
Player 102,13816,Off the Dribble,Left,0,maxShoulderFlexionNonDominantHitch,98.886,102.836,3.95,,,,,,,,,,,,
Player 102,13822,Off the Dribble,Left,1,TorsoVeloPostHitch,2.568,2.114,-0.454,,,,,,,,,,,,
Player 102,13825,Catch and Shoot,Left,0,MaxStanceGapHitch,0.618,0.561,-0.056,,,,,,,,,,,,
Player 102,13831,Catch and Shoot,Left,1,TorsoVeloPostHitch,2.843,2.296,-0.546,maxTorsoExtensionPreHitch,0.877,0.015,-0.862,,,,,,,,
Player 102,13833,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.979,2.481,-0.498,maxHipExtensionNonDominantPostHitch,-3.505,3.556,7.061,,,,,,,,
Player 102,13862,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.578,2.266,-0.312,maxTorsoFlexionHitch,-2.828,-7.913,-5.085,BallVeloRelease,6.598,5.687,-0.911,,,,
Player 102,13886,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.622,2.34,-0.281,,,,,,,,,,,,
Player 102,13900,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.563,2.482,-0.081,MaxStanceGapRelease,0.522,0.48,-0.041,,,,,,,,
Player 102,13964,Off the Dribble,Left,0,timeToMaxHipExtensionDominantPostHitch,1.783,0.86,-0.923,,,,,,,,,,,,
Player 102,13980,Catch and Shoot,Left,0,HipAlignmentRelease,-164.676,-161.061,3.614,TorsoTotalROMAvg,10.208,15.671,5.463,,,,,,,,
Player 102,14036,Off the Dribble,Left,1,timeToMaxHipExtensionNonDominantPostHitch,1.242,0.512,-0.73,timeToMaxShoulderExtensionNonDominantPostHitch,1.158,0.4,-0.758,,,,,,,,
Player 102,14040,Catch and Shoot,Left,0,timeToMaxElbowExtensionDominantPostHitch,1.142,1.015,-0.127,,,,,,,,,,,,
Player 102,14042,Catch and Shoot,Left,0,timeToMaxHipExtensionDominantPostHitch,1.092,0.86,-0.232,timeToMaxElbowExtensionDominantPostHitch,1.2,0.928,-0.272,MaxStanceGapHitch,0.607,0.559,-0.048,timeToMaxElbowFlexionDominantPreHitch,0.809,0.5,-0.309
Player 102,14043,Off the Dribble,Left,1,timeToMaxHipExtensionDominantPostHitch,1.242,0.55,-0.692,maxAnkleDorsiflexionNonDominantPreHitch,30.44,17.869,-12.571,,,,,,,,
Player 102,14048,Off the Dribble,Left,0,TorsoVeloPostHitch,2.762,2.236,-0.526,Max.Ball.Released..Away.from.body.,0.604,0.551,-0.054,,,,,,,,
Player 102,14063,Off the Dribble,Left,1,maxAnklePlantarflexionAvgHitch,-27.538,-22.311,5.227,maxAnkleDorsiflexionDominantPostHitch,-17.913,-13.75,4.163,BallVeloPostHitch,2.61,2.322,-0.288,,,,
Player 102,14066,Off the Dribble,Left,1,maxAnklePlantarflexionAvgHitch,-28.981,-25.129,3.851,,,,,,,,,,,,
Player 102,14079,Off the Dribble,Left,1,TorsoVeloPostHitch,2.985,2.404,-0.581,Max.Ball.Released..Away.from.body.,0.783,0.549,-0.234,,,,,,,,
Player 102,14090,Off the Dribble,Left,1,TorsoVeloPostHitch,2.752,2.246,-0.506,Max.Ball.Released..Away.from.body.,0.754,0.564,-0.19,,,,,,,,
Player 102,14091,Off the Dribble,Left,0,HipAlignmentRelease,-169.186,-158.678,10.508,HipAlignmentPostHitch,-174.176,-162.8,11.376,,,,,,,,
Player 102,14098,Off the Dribble,Left,1,HipAlignmentPostHitch,-168.106,-161.337,6.769,Max.Ball.Released..Away.from.body.,0.955,0.802,-0.152,,,,,,,,
Player 102,14100,Off the Dribble,Left,1,TorsoVeloPostHitch,2.587,2.215,-0.372,Max.Ball.Released..Away.from.body.,0.73,0.62,-0.11,,,,,,,,
Player 102,14103,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.549,2.084,-0.465,MaxStanceGapHitch,0.608,0.496,-0.113,,,,,,,,
Player 102,14104,Catch and Shoot,Left,0,Max.Ball.Released..Away.from.body.,0.67,0.567,-0.103,,,,,,,,,,,,
Player 102,14106,Catch and Shoot,Left,1,TorsoVeloPostHitch,2.677,2.307,-0.37,,,,,,,,,,,,
Player 102,14107,Off the Dribble,Left,1,TorsoVeloPostHitch,2.634,2.365,-0.27,,,,,,,,,,,,
Player 102,14108,Off the Dribble,Left,0,TorsoVeloPostHitch,2.561,2.255,-0.305,,,,,,,,,,,,
Player 102,14178,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.624,2.434,-0.191,,,,,,,,,,,,
Player 102,14186,Off the Dribble,Left,0,timeToMaxHipExtensionNonDominantPostHitch,0.966,0.502,-0.464,ShoulderAlignmentRelease,60.985,49.905,-11.08,,,,,,,,
Player 102,14193,Off the Dribble,Left,0,timeToMaxHipExtensionDominantPostHitch,1.475,0.8,-0.675,Max.Ball.Released..Away.from.body.,0.594,0.719,0.125,,,,,,,,
Player 102,14198,Off the Dribble,Left,0,timeToMaxHipExtensionDominantPostHitch,1.2,1.0,-0.2,timeToMaxElbowFlexionDominantPreHitch,0.858,0.6,-0.258,timeToMaxShoulderExtensionNonDominantPostHitch,1.1,0.9,-0.2,maxShoulderFlexionAvgPostHitch,141.025,146.08,5.055
Player 102,14212,Off the Dribble,Left,0,TorsoVeloPostHitch,2.588,2.281,-0.307,TorsoVeloRelease,1.233,0.868,-0.365,,,,,,,,
Player 102,14217,Off the Dribble,Left,0,maxAnklePlantarflexionAvgHitch,-30.853,-23.812,7.041,maxTorsoFlexionPostHitch,1.624,-4.123,-5.747,,,,,,,,
Player 102,14218,Off the Dribble,Left,1,maxAnklePlantarflexionAvgHitch,-29.679,-24.487,5.192,Max.Ball.Released..Away.from.body.,1.883,0.554,-1.33,,,,,,,,
Player 102,14235,Off the Dribble,Left,1,Max.Ball.Released..Away.from.body.,0.679,0.59,-0.089,maxAnklePlantarflexionAvgPostHitch,-30.04,-27.915,2.125,,,,,,,,
Player 102,14237,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.526,2.067,-0.459,,,,,,,,,,,,
Player 102,14240,Off the Dribble,Left,0,TorsoVeloPostHitch,2.763,2.313,-0.45,Max.Ball.Released..Away.from.body.,0.694,0.611,-0.082,,,,,,,,
Player 102,14241,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.808,2.462,-0.346,,,,,,,,,,,,
Player 102,14246,Off the Dribble,Left,0,TorsoVeloPostHitch,2.62,2.371,-0.25,,,,,,,,,,,,
Player 102,14247,Catch and Shoot,Left,0,maxHipFlexionDominantPreHitch,66.128,53.822,-12.306,Max.Ball.Released..Away.from.body.,0.677,0.591,-0.086,MaxStanceGapHitch,0.597,0.499,-0.097,,,,
Player 102,14255,Catch and Shoot,Left,0,maxTorsoFlexionPostHitch,2.244,-1.215,-3.458,ShoulderAlignmentPreHitch,155.722,156.245,0.523,,,,,,,,
Player 102,14259,Catch and Shoot,Left,0,TorsoVeloPostHitch,2.78,2.288,-0.492,Max.Ball.Released..Away.from.body.,0.759,0.582,-0.177,,,,,,,,
Player 102,14260,Catch and Shoot,Left,0,MaxStanceGapHitch,0.599,0.548,-0.051,TorsoVeloPostHitch,2.368,2.28,-0.088,maxElbowFlexionAvgHitch,99.417,105.162,5.745,,,,
Player 102,14266,Off the Dribble,Left,0,TorsoVeloPostHitch,2.694,2.223,-0.471,timeToMaxHipExtensionDominantPostHitch,1.142,0.52,-0.622,Max.Ball.Released..Away.from.body.,0.879,0.578,-0.301,,,,
Player 102,14268,Off the Dribble,Left,0,TorsoVeloPostHitch,2.574,2.509,-0.065,maxAnkleDorsiflexionDominantHitch,33.661,26.248,-7.413,,,,,,,,
Player 102,14271,Off the Dribble,Left,1,TorsoVeloPostHitch,2.695,2.276,-0.419,timeToMaxHipExtensionDominantPostHitch,1.033,0.59,-0.443,,,,,,,,
Player 102,14274,Off the Dribble,Left,0,TorsoVeloPostHitch,2.591,2.462,-0.129,BallVeloRelease,6.866,6.154,-0.712,,,,,,,,
Player 102,14275,Off the Dribble,Left,0,TorsoVeloPostHitch,2.6,2.569,-0.031,BallVeloRelease,6.639,6.295,-0.345,,,,,,,,
Player 102,14279,Off the Dribble,Left,1,BallVeloRelease,6.859,6.316,-0.543,maxHipExtensionNonDominantPostHitch,8.751,10.927,2.176,,,,,,,,
Player 102,14282,Off the Dribble,Left,0,maxAnklePlantarflexionAvgPostHitch,-29.389,-20.207,9.182,timeToMaxElbowExtensionDominantPostHitch,1.15,1.043,-0.107,,,,,,,,
Player 102,14324,Off the Dribble,Left,0,maxAnklePlantarflexionAvgPreHitch,26.895,17.78,-9.114,maxHipFlexionNonDominantHitch,31.398,30.92,-0.478,,,,,,,,
Player 102,14343,Off the Dribble,Left,0,maxAnkleDorsiflexionDominantPreHitch,7.697,12.239,4.543,,,,,,,,,,,,
