PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4,feat_5,orig_5,rec_5,delta_5
Player 66,8809,Off the Dribble,Right,4,BallVeloRelease,5.655,5.618,-0.037,KneeTotalROMAvg,25.864,27.615,1.751,TorsoVeloPostHitch,0.357,0.201,-0.156,maxElbowExtensionDominantPostHitch,6.431,5.081,-1.35,maxElbowExtensionDomDiffPostHitch,-81.951,-69.951,12.0
Player 66,8812,Off the Dribble,Right,4,BallVeloRelease,5.423,5.618,0.195,TorsoVeloPostHitch,0.046,0.201,0.155,KneeTotalROMAvg,27.857,27.615,-0.242,maxElbowExtensionDominantPostHitch,3.398,5.081,1.683,BallVeloRelease__zwithin,-1.75,-1.25,0.5
Player 66,8814,Off the Dribble,Right,4,TorsoVeloPostHitch,0.025,0.201,0.176,BallVeloRelease,5.229,5.618,0.39,KneeTotalROMAvg,27.302,27.615,0.313,BallVeloRelease__zwithin,-2.362,-1.862,0.5,maxElbowExtensionDominantPostHitch,4.174,5.081,0.907
Player 66,8815,Off the Dribble,Right,4,TorsoVeloPostHitch,0.159,0.201,0.043,BallVeloRelease,5.419,5.618,0.199,BallVeloRelease__zwithin,-1.762,-1.262,0.5,KneeTotalROMAvg,27.261,27.615,0.354,maxElbowExtensionDominantPostHitch,6.363,5.081,-1.282
Player 66,8816,Off the Dribble,Right,4,BallVeloRelease,5.593,5.618,0.025,TorsoVeloPostHitch,0.186,0.201,0.015,KneeTotalROMAvg,25.007,27.615,2.608,BallVeloRelease__zwithin,-1.215,-1.135,0.08,maxElbowExtensionDominantPostHitch,3.668,5.081,1.413
Player 66,8818,Off the Dribble,Right,4,BallVeloRelease,5.526,5.618,0.092,TorsoVeloPostHitch,0.275,0.201,-0.073,KneeTotalROMAvg,26.319,27.615,1.296,maxElbowExtensionDominantPostHitch,6.987,5.081,-1.906,BallVeloRelease__zwithin,-1.425,-1.135,0.29
Player 66,8819,Off the Dribble,Right,4,TorsoVeloPostHitch,0.141,0.201,0.06,BallVeloRelease,5.372,5.618,0.247,KneeTotalROMAvg,28.921,27.615,-1.306,BallVeloRelease__zwithin,-1.912,-1.412,0.5,ShoulderAlignmentPostHitch,114.722,120.467,5.744
Player 66,8822,Off the Dribble,Right,4,TorsoVeloPostHitch,-0.024,0.201,0.225,BallVeloRelease,5.598,5.618,0.02,KneeTotalROMAvg,30.163,27.615,-2.548,BallVeloRelease__zwithin,-1.198,-1.135,0.063,maxKneeFlexionDominantPreHitch,-40.354,-39.884,0.471
Player 66,8823,Off the Dribble,Right,4,BallVeloRelease,5.608,5.618,0.011,TorsoVeloPostHitch,0.3,0.201,-0.099,KneeTotalROMAvg,29.383,27.615,-1.768,maxElbowExtensionDominantPostHitch,5.112,5.081,-0.031,BallVeloRelease__zwithin,-1.168,-1.135,0.033
Player 66,8825,Off the Dribble,Right,4,BallVeloRelease,5.77,5.618,-0.151,TorsoVeloPostHitch,0.138,0.201,0.063,KneeTotalROMAvg,26.783,27.615,0.832,maxElbowExtensionDominantPostHitch,1.269,5.081,3.812,BallVeloRelease__zwithin,-0.659,-1.135,-0.476
