PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4,feat_5,orig_5,rec_5,delta_5
Player 137,19021,Off the Dribble,Right,4,BallVeloRelease,5.353,5.631,0.278,BallVeloRelease__zwithin,-1.283,-0.783,0.5,timeToMaxShoulderExtensionDominantPreHitch__zwithin,-0.445,-0.445,0.0,maxAnklePlantarflexionDomDiffHitch__zwithin,2.949,2.359,-0.59,maxAnklePlantarflexionAvgPostHitch__zwithin,-2.362,-1.89,0.472
Player 137,19027,Off the Dribble,Right,4,BallVeloRelease,5.669,5.631,-0.037,timeToMaxShoulderExtensionDominantPreHitch__zwithin,-0.445,-0.445,0.0,HipAlignmentRelease__zwithin,-0.198,-0.169,0.029,timeToMaxShoulderExtensionNonDominantPreHitch__zwithin,-0.689,-0.689,0.0,timeToMaxShoulderExtensionDomDiffHitch__zwithin,0.016,0.043,0.027
Player 137,19028,Off the Dribble,Right,4,BallVeloRelease,5.585,5.631,0.046,timeToMaxShoulderExtensionDominantPreHitch__zwithin,-0.445,-0.445,0.0,BallVeloRelease__zwithin,-0.111,0.121,0.231,Max.Ball.Released..Away.from.body.,0.716,0.68,-0.036,maxAnkleDorsiflexionDomDiffHitch__zwithin,-2.716,-2.173,0.543
Player 137,19029,Off the Dribble,Right,4,BallVeloRelease,5.382,5.631,0.249,BallVeloRelease__zwithin,-1.136,-0.636,0.5,timeToMaxShoulderExtensionDominantPreHitch__zwithin,-0.445,-0.445,0.0,HipAlignmentRelease__zwithin,-0.144,-0.169,-0.024,ShoulderAlignmentPreHitch__zwithin,-0.051,-0.061,-0.01
Player 137,19030,Off the Dribble,Right,4,BallVeloRelease,5.454,5.631,0.178,timeToMaxAnkleDorsiflexionDomDiffHitch,0.166,0.133,-0.033,BallVeloRelease__zwithin,-0.776,-0.276,0.5,maxKneeFlexionDominantPreHitch,-53.885,-58.083,-4.197,HipAlignmentRelease__zwithin,-0.082,-0.099,-0.016
Player 137,19031,Off the Dribble,Right,4,BallVeloRelease,5.107,5.631,0.524,BallVeloRelease__zwithin,-2.524,-2.019,0.505,timeToMaxAnkleDorsiflexionDomDiffHitch,0.141,0.113,-0.028,timeToMaxShoulderExtensionDominantPreHitch__zwithin,-0.445,-0.445,0.0,maxAnklePlantarflexionAvgPostHitch__zwithin,-1.62,-1.296,0.324
Player 137,19035,Off the Dribble,Right,4,BallVeloRelease,5.124,5.631,0.507,BallVeloRelease__zwithin,-2.441,-1.941,0.5,maxHipFlexionNonDominantPostHitch__zwithin,-2.882,0.053,2.935,timeToMaxShoulderExtensionDominantPreHitch__zwithin,-0.445,-0.445,0.0,TorsoVeloRelease__zwithin,-0.865,-0.365,0.5
Player 137,19041,Off the Dribble,Right,4,BallVeloRelease,5.588,5.631,0.044,BallVeloStart__zwithin,-1.157,-0.657,0.5,BallVeloRelease__zwithin,-0.099,0.121,0.22,timeToMaxShoulderExtensionDominantPreHitch__zwithin,-0.445,-0.445,0.0,maxShoulderExtensionDomDiffHitch,-23.153,-18.785,4.368
Player 137,19042,Catch and Shoot,Right,4,BallVeloRelease,5.624,5.624,0.0,BallVeloPostHitch__zwithin,-3.065,-2.452,0.613,HipAlignmentPostHitch__zwithin,-3.085,-2.468,0.617,HipAlignmentPreHitch__zwithin,-2.945,-2.356,0.589,ShoulderAlignmentPreHitch,-82.647,-66.118,16.529
Player 137,19043,Off the Dribble,Right,4,BallVeloRelease,5.691,5.631,-0.06,HipAlignmentRelease__zwithin,3.022,2.418,-0.604,HipAlignmentPostHitch__zwithin,2.981,2.385,-0.596,ShoulderAlignmentPreHitch,-61.223,-48.978,12.245,HipAlignmentPreHitch__zwithin,-3.002,-2.402,0.6
Player 137,19044,Off the Dribble,Right,4,BallVeloRelease,5.363,5.631,0.268,BallVeloRelease__zwithin,-1.235,-0.735,0.5,ShoulderAlignmentPostHitch__zwithin,-3.013,-2.41,0.603,HipAlignmentPostHitch__zwithin,3.088,2.47,-0.618,ShoulderAlignmentPreHitch,-57.67,-46.136,11.534
Player 137,19045,Catch and Shoot,Right,4,HipAlignmentRelease__zwithin,3.081,2.464,-0.616,BallVeloRelease,5.771,5.624,-0.147,ShoulderAlignmentRelease__zwithin,-3.155,-2.524,0.631,HipAlignmentPreHitch__zwithin,-2.977,-2.381,0.595,HipAlignmentPostHitch__zwithin,2.945,2.356,-0.589
Player 137,19046,Catch and Shoot,Right,4,BallVeloRelease,5.61,5.624,0.014,HipAlignmentPreHitch__zwithin,1.477,1.181,-0.295,HipAlignmentRelease__zwithin,1.472,1.178,-0.294,HipAlignmentPostHitch__zwithin,1.456,1.165,-0.291,ShoulderAlignmentPostHitch__zwithin,1.459,1.167,-0.292
Player 137,19048,Catch and Shoot,Right,4,BallVeloRelease,5.637,5.624,-0.013,HipAlignmentRelease__zwithin,1.575,1.26,-0.315,HipAlignmentPreHitch__zwithin,1.596,1.277,-0.319,HipAlignmentPostHitch__zwithin,1.605,1.284,-0.321,timeToMaxShoulderExtensionDominantPreHitch__zwithin,-0.445,-0.445,0.0
