PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4,feat_5,orig_5,rec_5,delta_5
Player 57,5547,Catch and Shoot,Right,3,Max.Ball.Released..Away.from.body.,0.344,0.336,-0.008,maxShoulderExtensionDominantPostHitch,57.273,58.298,1.025,maxElbowExtensionDomDiffPostHitch,-51.7,-57.99,-6.29,maxElbowExtensionNonDominantPostHitch,71.99,71.828,-0.163,maxTorsoExtensionPreHitch,-8.84,-9.661,-0.821
Player 57,5550,Catch and Shoot,Right,3,Max.Ball.Released..Away.from.body.,0.334,0.336,0.003,maxElbowExtensionDomDiffPostHitch,-57.969,-57.99,-0.021,maxElbowExtensionNonDominantPostHitch,68.274,71.828,3.554,timeToMaxShoulderFlexionNonDominantPostHitch,0.475,0.475,0.0,maxElbowFlexionDominantPostHitch,136.66,133.68,-2.98
Player 57,5551,Catch and Shoot,Right,3,Max.Ball.Released..Away.from.body.,0.345,0.336,-0.008,maxShoulderExtensionDominantPostHitch,56.544,58.298,1.754,maxElbowExtensionDomDiffPostHitch,-57.966,-57.99,-0.024,maxElbowExtensionNonDominantPostHitch,70.652,71.828,1.175,maxTorsoExtensionPreHitch,-9.899,-9.661,0.238
Player 57,5553,Catch and Shoot,Right,3,Max.Ball.Released..Away.from.body.,0.335,0.336,0.001,maxShoulderExtensionDominantPostHitch,54.422,58.298,3.876,maxElbowExtensionDomDiffPostHitch,-54.782,-57.99,-3.208,BallVeloRelease,6.392,6.416,0.024,maxElbowExtensionNonDominantPostHitch,69.272,71.828,2.556
Player 57,5554,Catch and Shoot,Right,3,ElbowFlexionAtT0Dominant,54.001,66.001,12.0,maxElbowExtensionDomDiffPostHitch,-63.682,-57.99,5.691,maxHipFlexionNonDominantPostHitch__zwithin,-2.754,0.193,2.947,maxElbowExtensionNonDominantPostHitch,72.9,71.828,-1.072,maxHipExtensionNonDominantHitch__zwithin,-2.966,0.162,3.128
Player 57,5555,Off the Dribble,Right,3,Max.Ball.Released..Away.from.body.,0.337,0.344,0.006,maxShoulderExtensionDominantPostHitch,60.411,68.815,8.404,maxElbowExtensionDomDiffPostHitch,-51.371,-39.371,12.0,maxElbowExtensionNonDominantPostHitch,68.491,68.491,0.0,maxTorsoExtensionPreHitch,-8.81,-8.81,0.0
Player 57,5557,Catch and Shoot,Right,3,Max.Ball.Released..Away.from.body.,0.337,0.336,-0.001,maxShoulderExtensionDominantPostHitch,53.195,58.298,5.103,maxElbowExtensionDomDiffPostHitch,-58.012,-57.99,0.021,maxElbowExtensionNonDominantPostHitch,72.045,71.828,-0.217,maxElbowFlexionDominantPostHitch,133.075,133.68,0.605
Player 57,5560,Catch and Shoot,Right,3,Max.Ball.Released..Away.from.body.,0.323,0.336,0.013,maxShoulderExtensionDominantPostHitch,57.409,58.298,0.889,maxElbowExtensionDomDiffPostHitch,-58.411,-57.99,0.421,maxElbowExtensionNonDominantPostHitch,71.665,71.828,0.163,maxTorsoExtensionPreHitch,-11.921,-9.661,2.26
