PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4,feat_5,orig_5,rec_5,delta_5
Player 59,5744,Off the Dribble,Right,3,BallVeloRelease,4.589,5.507,0.918,ankleTotalROMAvg,-20.855,-25.025,-4.171,TorsoVeloPostHitch,0.121,0.382,0.261,maxKneeFlexionDominantPreHitch,-43.99,-55.299,-11.308,BallVeloRelease__zwithin,-2.245,-1.745,0.5
Player 59,5745,Off the Dribble,Right,3,BallVeloRelease,4.347,5.217,0.869,ankleTotalROMAvg,-18.883,-22.66,-3.777,TorsoVeloPostHitch,0.215,0.382,0.168,BallVeloRelease__zwithin,-2.668,-2.134,0.534,maxKneeFlexionDominantPreHitch,-45.028,-55.299,-10.271
Player 59,5746,Catch and Shoot,Right,3,BallVeloRelease,4.358,5.23,0.872,ankleTotalROMAvg,-21.304,-25.565,-4.261,TorsoVeloPostHitch,0.134,0.634,0.5,maxKneeFlexionDominantPreHitch,-42.335,-54.335,-12.0,BallVeloRelease__zwithin,-2.649,-2.119,0.53
Player 59,5747,Off the Dribble,Right,3,BallVeloRelease,3.892,4.67,0.778,ankleTotalROMAvg,-22.694,-27.232,-4.539,TorsoVeloPostHitch,0.165,0.382,0.217,maxKneeFlexionDominantPreHitch,-43.931,-55.299,-11.368,maxAnklePlantarflexionNonDominantPostHitch,5.279,4.223,-1.056
Player 59,5748,Off the Dribble,Right,3,BallVeloRelease,4.57,5.484,0.914,ankleTotalROMAvg,-23.114,-27.737,-4.623,TorsoVeloPostHitch,0.259,0.382,0.124,maxKneeFlexionDominantPreHitch,-42.609,-54.609,-12.0,maxAnklePlantarflexionNonDominantPostHitch,3.917,3.133,-0.783
Player 59,5749,Off the Dribble,Right,3,BallVeloRelease,4.682,5.619,0.936,ankleTotalROMAvg,-21.176,-25.411,-4.235,TorsoVeloPostHitch,0.124,0.382,0.259,maxKneeFlexionDominantPreHitch,-43.129,-55.129,-12.0,maxAnklePlantarflexionNonDominantPostHitch,5.276,4.221,-1.055
Player 59,5750,Off the Dribble,Right,3,BallVeloRelease,4.673,5.608,0.935,ankleTotalROMAvg,-21.695,-26.034,-4.339,TorsoVeloPostHitch,0.24,0.382,0.143,maxAnklePlantarflexionNonDominantPostHitch,4.002,3.201,-0.8,BallVeloRelease__zwithin,-2.098,-1.598,0.5
Player 59,5751,Off the Dribble,Right,3,BallVeloRelease,4.503,5.404,0.901,ankleTotalROMAvg,-18.312,-21.975,-3.662,TorsoVeloPostHitch,0.119,0.382,0.264,BallVeloRelease__zwithin,-2.395,-1.895,0.5,maxKneeFlexionDominantPreHitch,-41.777,-53.777,-12.0
Player 59,5752,Off the Dribble,Right,3,BallVeloRelease,4.022,4.826,0.804,ankleTotalROMAvg,-17.314,-20.777,-3.463,TorsoVeloPostHitch,0.208,0.382,0.175,maxKneeFlexionDominantPreHitch,-42.424,-54.424,-12.0,BallVeloRelease__zwithin,-3.238,-2.59,0.648
Player 59,5753,Off the Dribble,Right,3,BallVeloRelease,4.487,5.384,0.897,ankleTotalROMAvg,-20.091,-24.109,-4.018,TorsoVeloPostHitch,0.142,0.382,0.24,BallVeloRelease__zwithin,-2.424,-1.924,0.5,maxKneeFlexionDominantPreHitch,-40.761,-52.761,-12.0
Player 59,5754,Off the Dribble,Right,3,BallVeloRelease,4.238,5.085,0.848,ankleTotalROMAvg,-21.057,-25.268,-4.211,TorsoVeloPostHitch,0.259,0.382,0.123,BallVeloRelease__zwithin,-2.86,-2.288,0.572,maxKneeFlexionDominantPreHitch,-43.274,-55.274,-12.0
Player 59,5755,Off the Dribble,Right,3,BallVeloRelease,4.787,5.705,0.918,ankleTotalROMAvg,-21.216,-25.46,-4.243,TorsoVeloPostHitch,-0.032,0.382,0.415,BallVeloRelease__zwithin,-1.899,-1.399,0.5,maxKneeFlexionDominantPreHitch,-42.396,-54.396,-12.0
Player 59,5756,Off the Dribble,Right,3,BallVeloRelease,4.669,5.603,0.934,ankleTotalROMAvg,-20.361,-24.433,-4.072,TorsoVeloPostHitch,0.072,0.382,0.31,maxKneeFlexionDominantPreHitch,-42.226,-54.226,-12.0,BallVeloRelease__zwithin,-2.105,-1.605,0.5
Player 59,5757,Catch and Shoot,Right,3,BallVeloRelease,4.457,5.349,0.891,ankleTotalROMAvg,-21.188,-25.425,-4.238,TorsoVeloPostHitch,-0.014,0.486,0.5,maxKneeFlexionDominantPreHitch,-43.103,-55.103,-12.0,BallVeloRelease__zwithin,-2.476,-1.976,0.5
Player 59,5758,Catch and Shoot,Right,4,BallVeloRelease,5.508,6.126,0.618,maxHipFlexionDominantPostHitch,38.949,36.785,-2.164,maxShoulderFlexionAvgPostHitch,127.806,124.39,-3.416,TorsoVeloPostHitch,0.538,0.771,0.232,ShoulderTotalROMDominant,100.5,102.538,2.038
Player 59,5759,Catch and Shoot,Right,4,maxShoulderFlexionAvgPostHitch,123.53,124.39,0.86,BallVeloRelease,5.537,6.126,0.588,maxHipFlexionDominantPostHitch,38.799,36.785,-2.014,maxShoulderFlexionNonDominantPostHitch,114.848,114.776,-0.072,timeToMaxShoulderFlexionNonDominantPostHitch,0.467,0.475,0.008
Player 59,5760,Catch and Shoot,Right,4,maxHipFlexionDominantPostHitch,39.574,36.785,-2.789,maxShoulderFlexionAvgPostHitch,123.359,124.39,1.031,maxShoulderFlexionNonDominantPostHitch,116.931,114.776,-2.155,maxKneeExtensionNonDominantHitch,-74.523,-68.055,6.468,ShoulderTotalROMDominant,106.665,102.538,-4.127
Player 59,5761,Catch and Shoot,Right,4,maxHipFlexionDominantPostHitch,40.008,36.785,-3.222,maxShoulderFlexionAvgPostHitch,122.155,124.39,2.235,BallVeloRelease,5.556,6.126,0.569,ShoulderTotalROMDominant,98.75,102.538,3.788,maxShoulderFlexionNonDominantPostHitch,115.729,114.776,-0.953
Player 59,5762,Catch and Shoot,Right,4,BallVeloRelease,5.291,6.126,0.834,maxHipFlexionDominantPostHitch,41.669,36.785,-4.883,maxShoulderFlexionAvgPostHitch,119.057,124.39,5.333,maxElbowFlexionDominantHitch,114.509,118.595,4.086,maxShoulderFlexionNonDominantPostHitch,113.117,114.776,1.659
Player 59,5763,Catch and Shoot,Right,4,BallVeloRelease,5.359,6.126,0.767,maxHipFlexionDominantPostHitch,43.035,36.785,-6.25,maxShoulderFlexionAvgPostHitch,120.576,124.39,3.814,TorsoVeloPostHitch,0.525,0.771,0.246,maxElbowFlexionDominantHitch,112.634,118.595,5.961
